Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1969,5,3.719,3.530,3.359,2.487,2.530,1.698,0.963,2.246,2.566,1.661,0.171,0.735,,,0.183,0
1969,6,3.871,3.624,3.411,2.524,2.585,1.756,0.887,2.256,2.737,1.655,0.213,0.869,,,0.000,0
1969,7,3.688,3.511,3.313,2.463,2.515,1.713,0.863,2.188,2.649,1.600,0.198,0.850,,,0.122,0
1969,8,3.627,3.405,3.243,2.469,2.493,1.743,1.100,2.252,2.304,1.500,0.162,0.643,,,0.518,0
1969,9,3.688,3.399,3.286,2.533,2.554,1.820,1.210,2.304,2.188,1.466,0.113,0.610,,,0.914,0
1969,10,3.719,3.472,3.344,2.530,2.527,1.710,1.161,2.316,2.310,1.634,0.128,0.549,,,0.732,0
1969,11,3.932,3.621,3.441,2.542,2.569,1.698,1.027,2.323,2.594,1.743,0.180,0.671,,,0.183,0
1969,12,4.359,3.834,3.587,2.682,2.734,1.878,1.094,2.463,2.740,1.710,0.247,0.783,,,0.305,0
1970,1,4.084,3.767,3.554,2.655,2.691,1.826,1.103,2.435,2.664,1.728,0.213,0.722,,,0.091,0
1970,2,3.993,3.581,3.377,2.566,2.579,1.777,1.088,2.335,2.493,1.600,0.204,0.689,,,0.274,0
1970,3,3.840,3.423,3.307,2.490,2.533,1.756,1.119,2.271,2.304,1.551,0.116,0.637,,,0.640,0
1970,4,3.566,3.350,3.203,2.384,2.402,1.600,1.024,2.185,2.326,1.603,0.146,0.576,,,0.549,0
1970,5,3.688,3.420,3.194,2.374,2.408,1.618,0.917,2.170,2.502,1.576,0.226,0.701,,,0.122,0
1970,6,3.688,3.530,3.301,2.448,2.530,1.759,0.838,2.182,2.691,1.542,0.229,0.920,,,0.122,0
1970,7,3.627,3.514,3.319,2.457,2.539,1.759,0.902,2.210,2.612,1.561,0.195,0.856,,,0.244,0
1970,8,3.566,3.399,3.234,2.454,2.493,1.750,1.027,2.213,2.371,1.484,0.165,0.722,,,0.366,0
1970,9,3.536,3.298,3.176,2.441,2.487,1.795,1.192,2.243,2.106,1.381,0.122,0.604,,,0.579,0
1970,10,3.932,3.426,3.286,2.518,2.524,1.765,1.164,2.295,2.262,1.521,0.140,0.600,,,0.610,0
1970,11,4.023,3.667,3.490,2.597,2.664,1.835,1.052,2.359,2.615,1.655,0.177,0.783,,,0.335,0
1970,12,4.267,3.871,3.642,2.685,2.731,1.820,1.006,2.438,2.865,1.823,0.229,0.814,,,0.335,0
1971,1,4.176,3.688,3.408,2.542,2.563,1.719,0.969,2.329,2.719,1.689,0.280,0.750,,,0.244,0
1971,2,3.749,3.472,3.307,2.478,2.475,1.640,1.058,2.265,2.414,1.667,0.165,0.582,,,0.567,0
1971,3,3.783,3.456,3.335,2.542,2.576,1.817,1.204,2.329,2.252,1.518,0.122,0.613,,,0.668,0
1971,4,3.633,3.466,3.319,2.502,2.542,1.768,1.106,2.286,2.359,1.551,0.146,0.661,,,0.363,0
1971,5,3.865,3.481,3.271,2.451,2.493,1.713,0.978,2.231,2.502,1.558,0.210,0.735,,,0.253,0
1971,6,3.743,3.533,3.261,2.478,2.569,1.878,0.972,2.252,2.560,1.384,0.271,0.905,0.320,6.550,0.381,0
1971,7,3.609,3.487,3.271,2.490,2.588,1.905,1.009,2.249,2.478,1.366,0.216,0.896,,,0.384,0
1971,8,3.645,3.432,3.274,2.509,2.603,1.935,1.106,2.268,2.326,1.338,0.158,0.829,,,0.515,0
1971,9,3.667,3.356,3.234,2.499,2.573,1.911,1.201,2.280,2.155,1.323,0.122,0.710,0.150,6.450,0.802,0
1971,10,3.627,3.423,3.249,2.475,2.484,1.719,1.189,2.304,2.234,1.530,0.174,0.530,,,0.543,0
1971,11,3.972,3.609,3.374,2.533,2.560,1.743,1.000,2.304,2.609,1.631,0.235,0.744,,,0.152,0
1971,12,4.112,3.752,3.469,2.603,2.719,1.966,0.914,2.332,2.838,1.503,0.283,1.052,0.360,6.610,0.213,0
1972,1,,3.551,3.362,2.548,2.649,1.935,1.180,2.365,2.371,1.426,0.189,0.756,,,,11
1972,2,3.947,3.645,3.426,2.640,2.734,2.042,1.250,2.448,2.396,1.384,0.219,0.792,0.360,6.550,0.725,0
1972,3,3.810,3.527,3.350,2.621,2.688,2.030,1.387,2.457,2.140,1.320,0.177,0.643,0.430,6.740,0.820,0
1972,4,3.862,3.487,3.301,2.560,2.627,1.957,1.213,2.350,2.274,1.344,0.186,0.744,0.360,6.650,0.347,0
1972,5,3.755,3.511,3.264,2.475,2.569,1.875,0.963,2.237,2.548,1.390,0.247,0.911,0.220,6.680,0.177,0
1972,6,3.831,3.587,3.331,2.524,2.624,1.917,0.966,2.277,2.621,1.414,0.256,0.951,0.270,6.470,0.241,0
1972,7,3.828,3.572,3.325,2.554,2.633,1.942,1.103,2.338,2.469,1.384,0.247,0.838,0.360,6.210,0.326,0
1972,8,3.645,3.466,3.304,2.551,2.627,1.954,1.170,2.323,2.295,1.350,0.162,0.783,0.400,6.190,0.515,0
1972,9,3.527,3.380,3.271,2.539,2.609,1.951,1.228,2.304,2.152,1.320,0.110,0.722,0.310,6.450,0.692,0
1972,10,3.694,3.402,3.225,2.490,2.554,1.881,1.195,2.298,2.207,1.344,0.177,0.686,0.210,6.670,0.344,0
1972,11,3.956,3.673,3.389,2.609,2.682,1.975,1.146,2.408,2.527,1.414,0.283,0.829,0.270,6.750,0.155,0
1972,12,,3.886,3.615,2.670,2.816,2.018,1.027,2.457,2.859,1.597,0.271,0.991,,,,11
1973,1,4.188,3.755,3.493,2.694,2.768,2.045,1.100,2.426,2.655,1.448,0.262,0.945,,,0.521,0
1973,2,3.840,3.572,3.380,2.612,2.694,2.012,1.244,2.408,2.329,1.369,0.192,0.768,0.380,6.520,0.692,0
1973,3,3.819,3.463,3.292,2.573,2.637,1.981,1.311,2.387,2.152,1.311,0.171,0.671,0.450,6.820,0.811,0
1973,4,3.459,3.258,3.057,2.344,2.399,1.740,1.076,2.167,2.182,1.317,0.201,0.664,0.300,6.690,0.347,0
1973,5,3.642,3.438,3.203,2.414,2.475,1.750,0.908,2.173,2.530,1.454,0.235,0.841,0.330,6.620,0.195,0
1973,6,3.709,3.520,3.267,2.448,2.548,1.826,0.869,2.195,2.652,1.442,0.253,0.957,0.240,6.370,0.055,0
1973,7,3.587,3.450,3.243,2.438,2.518,1.795,0.914,2.182,2.536,1.448,0.207,0.881,0.360,6.220,0.122,0
1973,8,3.484,3.350,3.179,2.451,2.512,1.844,1.164,2.256,2.185,1.335,0.171,0.680,0.430,6.280,0.628,0
1973,9,3.548,3.271,3.161,2.460,2.518,1.871,1.231,2.249,2.039,1.289,0.110,0.640,0.380,6.520,0.963,0
1973,10,3.676,3.380,3.200,2.478,2.542,1.887,1.164,2.274,2.216,1.314,0.180,0.722,0.210,6.730,0.582,0
1973,11,,3.655,3.389,2.646,2.707,2.024,1.210,2.432,2.444,1.366,0.265,0.814,,,,11
1973,12,4.182,3.828,3.533,2.771,2.832,2.131,1.164,2.496,2.664,1.402,0.296,0.966,,,0.241,0
1974,1,4.383,3.697,3.426,2.612,2.704,1.981,1.134,2.414,2.563,1.445,0.271,0.847,0.500,6.390,0.125,0
1974,2,3.993,3.548,3.356,2.588,2.664,1.972,1.210,2.377,2.338,1.384,0.192,0.762,0.530,6.490,0.216,0
1974,3,3.850,3.527,3.408,2.673,2.740,2.073,1.390,2.457,2.137,1.335,0.119,0.683,0.360,6.580,1.000,0
1974,4,3.868,3.466,3.274,2.551,2.606,1.939,1.253,2.359,2.213,1.335,0.192,0.686,0.340,6.750,0.634,0
1974,5,3.694,3.463,3.210,2.457,2.530,1.853,1.085,2.274,2.377,1.356,0.253,0.768,0.410,6.600,0.402,0
1974,6,3.746,3.569,3.313,2.527,2.609,1.905,1.012,2.292,2.557,1.408,0.256,0.893,0.390,6.770,0.375,0
1974,7,3.764,3.523,3.313,2.536,2.621,1.926,1.058,2.292,2.466,1.387,0.210,0.869,0.470,6.300,0.387,0
1974,8,3.490,3.380,3.222,2.493,2.554,1.890,1.170,2.274,2.210,1.332,0.158,0.719,0.520,6.290,0.604,0
1974,9,3.432,3.283,3.167,2.490,2.524,1.884,1.338,2.310,1.945,1.283,0.116,0.546,0.440,6.510,0.860,0
1974,10,3.499,3.277,3.124,2.426,2.469,1.811,1.161,2.219,2.115,1.314,0.152,0.649,0.400,6.600,0.655,0
1974,11,3.892,3.569,3.325,2.545,2.621,1.917,1.052,2.310,2.518,1.408,0.244,0.866,0.400,6.240,0.384,0
1974,12,4.057,3.712,3.420,2.588,2.688,1.957,0.988,2.350,2.725,1.463,0.293,0.969,0.360,6.580,0.149,0
1975,1,4.118,3.587,3.325,2.524,2.597,1.868,1.180,2.384,2.408,1.457,0.262,0.689,0.420,6.450,0.299,0
1975,2,4.014,3.557,3.353,2.603,2.670,1.990,1.298,2.426,2.259,1.362,0.204,0.692,0.550,6.540,0.616,0
1975,3,3.789,3.417,3.264,2.548,2.594,1.926,1.338,2.377,2.079,1.338,0.152,0.588,0.500,6.600,0.695,0
1975,4,3.578,3.325,3.152,2.429,2.472,1.792,1.146,2.237,2.179,1.359,0.174,0.646,0.430,6.680,0.427,0
1975,5,3.700,3.395,3.142,2.399,2.463,1.780,1.006,2.201,2.390,1.362,0.253,0.774,0.420,6.830,0.332,0
1975,6,3.569,3.432,3.170,2.423,2.487,1.804,1.000,2.216,2.432,1.366,0.262,0.805,0.400,6.510,0.344,0
1975,7,3.658,3.447,3.213,2.475,2.545,1.875,1.103,2.274,2.344,1.338,0.235,0.771,0.500,6.310,0.491,0
1975,8,3.459,3.331,3.191,2.472,2.539,1.884,1.189,2.259,2.143,1.308,0.140,0.695,0.500,6.320,0.591,0
1975,9,3.475,3.225,3.130,2.438,2.481,1.832,1.244,2.234,1.981,1.298,0.094,0.588,0.400,6.440,0.735,0
1975,10,3.892,3.469,3.283,2.573,2.615,1.948,1.372,2.420,2.097,1.335,0.185,0.576,0.340,6.710,0.808,6
1975,11,3.981,3.658,3.392,2.624,2.685,1.981,1.192,2.423,2.466,1.411,0.265,0.789,0.440,6.700,0.622,0
1975,12,4.182,3.624,3.347,2.536,2.615,1.884,0.988,2.307,2.637,1.463,0.277,0.896,0.540,6.550,0.250,0
1976,1,3.892,3.575,3.335,2.539,2.618,1.905,1.055,2.316,2.521,1.430,0.241,0.850,0.440,6.470,0.329,0
1976,2,3.844,3.511,3.322,2.600,2.658,1.993,1.338,2.426,2.173,1.329,0.189,0.655,0.520,6.370,0.924,0
1976,3,3.780,3.347,3.191,2.512,2.548,1.908,1.420,2.387,1.926,1.283,0.155,0.488,0.480,6.530,0.963,0
1976,4,3.716,3.362,3.194,2.496,2.545,1.893,1.268,2.316,2.094,1.301,0.168,0.625,0.410,6.600,0.567,0
1976,5,3.700,3.441,3.203,2.457,2.512,1.820,1.061,2.256,2.380,1.384,0.238,0.759,0.340,6.550,0.287,0
1976,6,3.685,3.493,3.234,2.472,2.542,1.847,1.015,2.256,2.478,1.387,0.259,0.832,0.390,6.410,0.378,0
1976,7,3.786,3.514,3.283,2.542,2.597,1.911,1.170,2.347,2.344,1.372,0.232,0.741,0.360,6.240,0.637,0
1976,8,3.621,3.408,3.243,2.539,2.585,1.923,1.301,2.359,2.106,1.320,0.165,0.622,0.420,6.240,0.866,0
1976,9,3.667,3.328,3.237,2.548,2.585,1.935,1.359,2.344,1.969,1.301,0.091,0.576,0.360,6.360,1.039,0
1976,10,3.783,3.411,3.225,2.530,2.566,1.905,1.329,2.371,2.082,1.320,0.186,0.576,0.280,6.550,0.536,0
1976,11,3.786,3.490,3.231,2.499,2.545,1.862,1.158,2.329,2.332,1.369,0.259,0.704,0.340,6.580,0.290,0
1976,12,3.984,3.630,3.347,2.576,2.646,1.945,1.106,2.371,2.524,1.402,0.283,0.838,0.490,6.530,0.317,0
1977,1,3.758,3.523,3.283,2.521,2.591,1.902,1.073,2.298,2.451,1.381,0.241,0.829,0.500,6.440,0.436,0
1977,2,3.944,3.475,3.286,2.554,2.615,1.942,1.262,2.368,2.213,1.344,0.189,0.680,0.420,6.470,0.732,0
1977,3,3.834,3.313,3.170,2.490,2.530,1.887,1.347,2.329,1.966,1.283,0.143,0.539,0.440,6.660,0.920,0
1977,4,3.426,3.225,3.045,2.362,2.396,1.743,1.216,2.219,2.009,1.301,0.180,0.527,0.400,6.640,0.756,0
1977,5,3.679,3.469,3.228,2.487,2.539,1.850,1.134,2.301,2.335,1.378,0.241,0.716,0.410,6.610,0.524,0
1977,6,3.722,3.478,3.225,2.448,2.518,1.811,0.978,2.228,2.499,1.414,0.253,0.832,0.370,6.450,0.253,0
1977,7,3.609,3.423,3.210,2.441,2.502,1.798,1.006,2.213,2.417,1.411,0.213,0.792,0.410,6.340,0.384,0
1977,8,3.536,3.414,3.255,2.551,2.585,1.917,1.317,2.365,2.097,1.338,0.158,0.600,0.460,6.310,0.863,0
1977,9,3.597,3.331,3.228,2.557,2.591,1.957,1.463,2.396,1.868,1.271,0.104,0.494,0.430,6.420,1.161,0
1977,10,3.801,3.389,3.231,2.548,2.588,1.945,1.366,2.377,2.024,1.286,0.158,0.579,0.350,6.590,0.765,0
1977,11,4.051,3.624,3.350,2.615,2.667,1.984,1.268,2.444,2.356,1.366,0.274,0.716,0.280,6.750,0.704,0
1977,12,4.356,3.804,3.499,2.728,2.789,2.079,1.274,2.539,2.530,1.420,0.305,0.805,0.340,6.660,0.616,0
1978,1,4.276,3.813,3.530,2.761,2.822,2.115,1.372,2.591,2.441,1.414,0.283,0.744,0.500,6.550,0.607,0
1978,2,4.212,3.633,3.438,2.710,2.758,2.082,1.430,2.533,2.204,1.356,0.195,0.652,0.520,6.500,0.945,0
1978,3,3.737,3.399,3.274,2.573,2.618,1.963,1.390,2.393,2.009,1.311,0.125,0.573,0.530,6.580,1.094,0
1978,4,3.670,3.429,3.240,2.542,2.582,1.926,1.338,2.384,2.091,1.314,0.189,0.588,0.360,6.660,0.759,0
1978,5,3.667,3.423,3.142,2.432,2.472,1.801,1.155,2.289,2.268,1.341,0.280,0.646,0.350,6.580,0.448,0
1978,6,3.645,3.463,3.194,2.454,2.509,1.826,1.052,2.259,2.411,1.369,0.268,0.774,0.410,6.460,0.366,0
1978,7,3.694,3.435,3.213,2.469,2.533,1.853,1.079,2.252,2.362,1.359,0.223,0.780,0.450,6.360,0.323,0
1978,8,3.511,3.371,3.209,2.506,2.554,1.899,1.240,2.304,2.131,1.311,0.162,0.658,0.420,6.370,0.631,0
1978,9,3.633,3.332,3.209,2.545,2.572,1.938,1.445,2.387,1.887,1.271,0.122,0.494,0.400,6.480,1.006,0
1978,10,3.496,3.304,3.146,2.475,2.499,1.853,1.378,2.341,1.926,1.292,0.158,0.475,0.290,6.490,0.975,0
1978,11,3.703,3.466,3.210,2.478,2.521,1.835,1.122,2.292,2.344,1.375,0.256,0.713,0.290,6.570,0.646,0
1978,12,3.990,3.569,3.277,2.484,2.551,1.823,0.954,2.262,2.615,1.454,0.293,0.869,0.340,6.580,0.110,0
1979,1,3.740,3.581,3.304,2.518,2.585,1.865,1.061,2.320,2.521,1.439,0.277,0.805,0.400,6.430,0.308,0
1979,2,4.103,3.606,3.402,2.664,2.719,2.036,1.387,2.496,2.219,1.366,0.204,0.649,0.500,6.530,0.997,0
1979,3,3.725,3.374,3.225,2.527,2.566,1.908,1.399,2.387,1.975,1.317,0.149,0.509,0.460,6.540,1.012,0
1979,4,3.530,3.359,3.179,2.478,2.518,1.859,1.280,2.320,2.079,1.320,0.180,0.579,0.420,6.670,0.780,0
1979,5,3.536,3.392,3.139,2.417,2.469,1.801,1.100,2.246,2.292,1.338,0.253,0.701,0.300,6.670,0.567,0
1979,6,3.648,3.408,3.136,2.402,2.457,1.777,1.012,2.210,2.396,1.359,0.271,0.765,0.350,6.530,0.436,0
1979,7,3.667,3.456,3.200,2.484,2.533,1.865,1.152,2.304,2.304,1.335,0.256,0.713,0.500,6.470,0.539,0
1979,8,3.615,3.362,3.185,2.484,2.533,1.884,1.228,2.295,2.134,1.301,0.177,0.655,0.580,6.430,0.463,0
1979,9,3.731,3.319,3.213,2.527,2.569,1.923,1.359,2.338,1.960,1.292,0.104,0.564,0.390,6.420,0.948,0
1979,10,3.825,3.453,3.267,2.569,2.606,1.942,1.423,2.438,2.030,1.323,0.186,0.521,0.370,6.630,0.978,0
1979,11,3.917,3.581,3.295,2.563,2.600,1.908,1.259,2.420,2.323,1.387,0.287,0.649,0.320,6.650,0.741,0
1979,12,4.240,3.776,3.478,2.685,2.755,2.033,1.177,2.475,2.600,1.445,0.299,0.860,0.440,6.640,0.634,0
1980,1,4.078,3.673,3.426,2.633,2.710,1.993,1.131,2.402,2.542,1.433,0.247,0.860,0.530,6.570,0.372,0
1980,2,4.026,3.597,3.389,2.655,2.716,2.039,1.341,2.469,2.256,1.350,0.204,0.698,0.470,6.480,0.689,0
1980,3,,3.365,3.200,2.518,2.548,1.896,1.393,2.377,1.969,1.305,0.162,0.503,0.620,7.040,,11
1980,4,3.652,3.371,3.182,2.496,2.524,1.865,1.356,2.362,2.015,1.317,0.186,0.509,,,0.863,0
1980,5,3.652,3.438,3.188,2.460,2.505,1.820,1.140,2.289,2.298,1.369,0.250,0.680,0.400,6.660,0.463,0
1980,6,3.633,3.508,3.246,2.487,2.557,1.868,1.076,2.292,2.432,1.381,0.262,0.792,0.360,6.560,0.491,0
1980,7,3.685,3.450,3.206,2.454,2.515,1.823,1.049,2.249,2.402,1.384,0.241,0.777,0.390,6.380,0.485,0
1980,8,3.566,3.377,3.203,2.493,2.539,1.875,1.259,2.316,2.118,1.326,0.174,0.616,0.460,6.300,0.698,0
1980,9,3.536,3.304,3.197,2.505,2.548,1.899,1.320,2.313,1.984,1.298,0.110,0.579,0.390,6.420,1.015,0
1980,10,3.670,3.359,3.176,2.481,2.521,1.865,1.262,2.310,2.097,1.308,0.183,0.604,0.350,6.670,0.613,0
1980,11,4.045,3.584,3.331,2.563,2.606,1.881,1.231,2.408,2.353,1.451,0.253,0.649,,,0.317,0
1980,12,4.209,3.731,3.414,2.652,2.707,1.996,1.186,2.460,2.545,1.417,0.317,0.811,,,0.582,0
1981,1,4.048,3.685,3.432,2.661,2.737,2.045,1.177,2.429,2.509,1.387,0.253,0.869,0.540,6.540,0.573,0
1981,2,4.078,3.542,3.353,2.603,2.670,1.990,1.234,2.390,2.307,1.362,0.192,0.756,0.440,6.460,0.664,0
1981,3,3.566,3.392,3.252,2.554,2.606,1.960,1.341,2.368,2.051,1.292,0.140,0.619,0.450,6.660,0.963,0
1981,4,3.633,3.389,3.197,2.493,2.524,1.850,1.317,2.353,2.073,1.347,0.192,0.533,,,0.786,0
1981,5,3.676,3.453,3.210,2.478,2.509,1.807,1.173,2.313,2.280,1.405,0.244,0.634,,,0.457,0
1981,6,3.804,3.517,3.258,2.475,2.551,1.841,0.994,2.256,2.524,1.417,0.259,0.847,0.420,6.580,0.366,0
1981,7,3.661,3.469,3.255,2.472,2.551,1.847,0.975,2.222,2.493,1.411,0.213,0.872,0.410,6.380,0.232,0
1981,8,3.530,3.408,3.240,2.505,2.554,1.871,1.167,2.286,2.240,1.366,0.168,0.707,0.300,6.260,0.664,0
1981,9,3.466,3.298,3.179,2.502,2.545,1.911,1.375,2.338,1.923,1.265,0.119,0.536,0.410,6.440,0.975,0
1981,10,3.731,3.441,3.280,2.579,2.609,1.942,1.387,2.414,2.054,1.338,0.165,0.552,,,0.686,0
1981,11,4.228,3.712,3.505,2.688,2.746,1.987,1.262,2.487,2.448,1.518,0.204,0.725,,,0.796,0
1981,12,4.261,3.831,3.536,2.713,2.789,2.045,1.173,2.502,2.661,1.494,0.296,0.872,,,0.354,0
1982,1,4.045,3.664,3.377,2.597,2.670,1.963,1.143,2.402,2.521,1.411,0.287,0.823,0.410,6.490,0.201,0
1982,2,3.868,3.594,3.399,2.630,2.707,2.015,1.262,2.426,2.335,1.381,0.195,0.756,0.530,6.470,0.335,0
1982,3,3.859,3.527,3.402,2.661,2.704,2.006,1.430,2.478,2.097,1.396,0.125,0.576,,,0.786,0
1982,4,3.944,3.527,3.344,2.597,2.637,1.932,1.329,2.426,2.201,1.411,0.183,0.604,,,0.594,0
1982,5,3.676,3.456,3.203,2.438,2.475,1.750,1.103,2.280,2.353,1.454,0.253,0.646,,,0.155,0
1982,6,3.847,3.584,3.316,2.530,2.585,1.856,1.088,2.338,2.496,1.460,0.271,0.768,,,0.274,0
1982,7,3.679,3.533,3.292,2.524,2.606,1.920,1.055,2.292,2.478,1.372,0.241,0.869,0.420,6.420,0.305,0
1982,8,3.548,3.447,3.283,2.548,2.618,1.954,1.170,2.307,2.277,1.332,0.162,0.783,0.370,6.380,0.506,0
1982,9,3.533,3.405,3.280,2.582,2.612,1.942,1.353,2.380,2.048,1.338,0.125,0.588,,,0.738,0
1982,10,3.953,3.542,3.359,2.643,2.640,1.920,1.460,2.502,2.079,1.436,0.183,0.460,,,0.811,0
1982,11,4.221,3.807,3.578,2.752,2.792,2.006,1.311,2.557,2.496,1.573,0.229,0.698,,,0.735,0
1982,12,4.572,3.914,3.624,2.777,2.810,1.996,1.158,2.536,2.755,1.628,0.290,0.838,,,0.219,0
1983,1,4.496,3.987,3.697,2.865,2.960,2.219,1.301,2.646,2.685,1.478,0.290,0.917,,,0.503,0
1983,2,4.206,3.904,3.673,2.893,2.944,2.213,1.475,2.691,2.426,1.460,0.232,0.738,,,0.878,0
1983,3,4.011,3.719,3.542,2.807,2.835,2.128,1.591,2.655,2.128,1.417,0.174,0.536,,,1.088,0
1983,4,3.743,3.484,3.341,2.579,2.612,1.887,1.311,2.396,2.176,1.457,0.143,0.576,,,0.860,0
1983,5,3.828,3.551,3.319,2.530,2.573,1.829,1.128,2.338,2.423,1.490,0.232,0.701,,,0.399,0
1983,6,3.859,3.612,3.377,2.557,2.615,1.856,1.067,2.338,2.545,1.518,0.235,0.789,,,0.308,0
1983,7,3.807,3.603,3.347,2.594,2.670,1.996,1.152,2.377,2.454,1.353,0.256,0.844,0.300,6.400,0.271,0
1983,8,3.709,3.523,3.341,2.603,2.667,1.996,1.247,2.384,2.277,1.347,0.180,0.750,,,0.427,0
1983,9,3.648,3.420,3.313,2.576,2.618,1.926,1.280,2.350,2.140,1.387,0.107,0.646,,,0.631,0
1983,10,3.825,3.481,3.319,2.554,2.582,1.847,1.274,2.377,2.207,1.472,0.162,0.573,,,0.786,0
1983,11,4.252,3.892,3.658,2.822,2.853,2.045,1.445,2.667,2.448,1.612,0.232,0.600,,,0.640,0
1983,12,4.060,3.716,3.444,2.597,2.661,1.875,1.067,2.393,2.649,1.567,0.271,0.808,,,0.140,0
1984,1,4.045,3.642,3.383,2.533,2.627,1.875,0.920,2.283,2.722,1.509,0.262,0.951,,,0.159,0
1984,2,4.002,3.645,3.438,2.637,2.667,1.899,1.213,2.429,2.432,1.542,0.204,0.686,,,0.509,0
1984,3,3.971,3.517,3.341,2.606,2.637,1.932,1.366,2.441,2.152,1.405,0.180,0.567,,,0.978,0
1984,4,3.822,3.438,3.271,2.527,2.557,1.844,1.308,2.374,2.131,1.426,0.168,0.536,,,0.799,0
1984,5,3.734,3.527,3.344,2.512,2.563,1.783,1.064,2.295,2.463,1.561,0.183,0.719,,,0.448,0
1984,6,3.792,3.554,3.344,2.496,2.569,1.795,0.936,2.246,2.618,1.548,0.213,0.856,,,0.277,0
1984,7,3.673,3.545,3.325,2.502,2.588,1.850,0.924,2.234,2.621,1.475,0.219,0.927,,,0.369,0
1984,8,3.642,3.487,3.307,2.542,2.594,1.884,1.173,2.329,2.316,1.423,0.183,0.710,,,0.616,0
1984,9,3.603,3.420,3.292,2.560,2.600,1.905,1.256,2.338,2.164,1.384,0.128,0.649,,,0.923,0
1984,10,3.776,3.548,3.395,2.591,2.606,1.820,1.253,2.402,2.295,1.576,0.152,0.564,,,0.616,0
1984,11,4.319,3.856,3.642,2.761,2.804,1.966,1.298,2.579,2.557,1.676,0.216,0.668,,,0.448,0
1984,12,4.115,3.722,3.411,2.588,2.655,1.896,1.061,2.390,2.661,1.515,0.311,0.835,,,0.223,0
1985,1,3.865,3.584,3.359,2.515,2.612,1.862,0.936,2.259,2.649,1.497,0.226,0.927,,,0.399,0
1985,2,4.005,3.472,3.267,2.466,2.539,1.811,1.000,2.237,2.472,1.457,0.207,0.811,,,0.326,0
1985,3,3.581,3.374,3.246,2.454,2.466,1.682,1.122,2.246,2.252,1.564,0.128,0.564,,,0.750,0
1985,4,3.627,3.438,3.246,2.475,2.505,1.765,1.140,2.289,2.298,1.481,0.192,0.628,,,0.643,0
1985,5,3.740,3.487,3.258,2.454,2.487,1.716,1.049,2.268,2.441,1.542,0.229,0.671,,,0.271,0
1985,6,3.856,3.560,3.338,2.487,2.569,1.798,0.899,2.231,2.664,1.542,0.223,0.899,,,0.268,0
1985,7,3.758,3.557,3.371,2.505,2.609,1.847,0.890,2.222,2.667,1.524,0.183,0.960,,,0.223,0
1985,8,3.627,3.435,3.274,2.490,2.542,1.807,1.049,2.243,2.390,1.466,0.162,0.759,,,0.655,0
1985,9,3.645,3.392,3.255,2.530,2.545,1.835,1.289,2.341,2.106,1.423,0.137,0.546,,,0.789,0
1985,10,4.029,3.444,3.292,2.536,2.548,1.804,1.210,2.329,2.234,1.487,0.152,0.591,,,0.500,0
1985,11,3.895,3.551,3.347,2.490,2.527,1.707,0.994,2.271,2.557,1.640,0.204,0.713,,,0.192,0
1985,12,3.926,3.633,3.377,2.487,2.475,1.570,0.841,2.237,2.792,1.804,0.256,0.732,,,-0.064,0
1986,1,4.072,3.825,3.572,2.691,2.737,1.899,1.094,2.460,2.731,1.673,0.253,0.805,,,0.308,0
1986,2,3.990,3.716,3.514,2.694,2.691,1.865,1.247,2.481,2.469,1.649,0.201,0.619,,,0.360,0
1986,3,3.944,3.572,3.441,2.609,2.655,1.871,1.247,2.408,2.326,1.570,0.131,0.625,,,0.668,0
1986,4,3.734,3.420,3.274,2.463,2.469,1.664,1.079,2.249,2.341,1.612,0.146,0.585,,,0.439,0
1986,5,3.880,3.575,3.347,2.499,2.527,1.704,1.045,2.310,2.530,1.640,0.232,0.658,,,0.219,0
1986,6,3.725,3.594,3.350,2.515,2.563,1.777,0.975,2.286,2.618,1.573,0.247,0.802,,,0.024,0
1986,7,3.658,3.517,3.316,2.499,2.576,1.838,0.960,2.240,2.557,1.478,0.201,0.875,,,0.119,0
1986,8,3.645,3.450,3.331,2.527,2.551,1.768,1.085,2.268,2.365,1.564,0.116,0.683,,,0.521,0
1986,9,3.551,3.423,3.286,2.536,2.576,1.865,1.222,2.323,2.204,1.417,0.140,0.646,,,0.777,0
1986,10,3.737,3.435,3.261,2.502,2.502,1.747,1.225,2.332,2.210,1.515,0.177,0.518,,,0.646,0
1986,11,4.087,3.612,3.395,2.548,2.569,1.743,1.042,2.329,2.573,1.652,0.219,0.701,,,0.198,0
1986,12,4.148,3.819,3.630,2.637,2.652,1.676,0.902,2.362,2.917,1.957,0.189,0.774,,,0.034,0
1987,1,4.404,3.801,3.542,2.640,2.661,1.777,0.975,2.390,2.825,1.765,0.259,0.802,,,0.335,0
1987,2,4.249,3.712,3.499,2.667,2.661,1.823,1.210,2.463,2.505,1.676,0.213,0.613,,,0.479,0
1987,3,3.911,3.603,3.420,2.655,2.667,1.917,1.384,2.493,2.219,1.500,0.183,0.536,,,0.808,0
1987,4,3.728,3.441,3.283,2.481,2.521,1.762,1.119,2.280,2.326,1.518,0.162,0.646,,,0.469,0
1987,5,3.816,3.600,3.429,2.545,2.591,1.756,1.042,2.320,2.557,1.673,0.171,0.713,,,0.247,0
