Year,Month,Highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,Lowest,Inferred,Datum,nwlon_station_id
1915,8,2.749,2.523,2.298,1.133,1.151,0.008,-0.912,0.805,3.435,2.289,0.226,0.92,0.63,6.75,-1.427,0,NAVD,9447130
1915,9,2.84,2.468,2.294,1.142,1.151,0.012,-0.793,0.837,3.261,2.283,0.174,0.805,0.52,6.76,-1.153,0,NAVD,9447130
1915,10,2.749,2.523,2.273,1.13,1.136,-0.001,-0.857,0.833,3.38,2.274,0.25,0.856,0.51,6.79,-1.58,0,NAVD,9447130
1915,11,3.236,2.749,2.407,1.249,1.258,0.109,-0.967,0.891,3.716,2.298,0.341,1.076,0.63,6.85,-1.854,0,NAVD,9447130
1915,12,3.358,2.849,2.471,1.31,1.322,0.173,-1.0,0.924,3.849,2.298,0.378,1.173,0.67,6.82,-1.976,0,NAVD,9447130
1916,1,3.145,2.804,2.48,1.28,1.322,0.164,-0.942,0.931,3.746,2.316,0.323,1.106,0.61,6.66,-2.25,0,NAVD,9447130
1916,2,3.114,2.621,2.392,1.215,1.243,0.094,-0.833,0.894,3.454,2.298,0.229,0.927,0.53,6.68,-1.884,0,NAVD,9447130
1916,3,2.962,2.599,2.395,1.246,1.273,0.152,-0.604,0.997,3.203,2.243,0.204,0.756,0.54,6.78,-1.092,0,NAVD,9447130
1916,4,2.779,2.532,2.282,1.148,1.145,0.012,-0.778,0.877,3.31,2.271,0.25,0.789,0.54,6.83,-1.793,0,NAVD,9447130
1916,5,2.81,2.593,2.276,1.124,1.13,-0.016,-0.952,0.82,3.545,2.292,0.317,0.936,0.58,6.79,-1.976,0,NAVD,9447130
1916,6,2.962,2.615,2.273,1.103,1.124,-0.025,-1.058,0.778,3.673,2.298,0.341,1.033,0.6,6.72,-2.067,0,NAVD,9447130
1916,7,2.901,2.621,2.319,1.158,1.194,0.066,-0.933,0.844,3.554,2.252,0.302,1.0,0.59,6.69,-1.915,0,NAVD,9447130
1916,8,2.871,2.508,2.307,1.145,1.164,0.021,-0.83,0.839,3.338,2.286,0.201,0.85,0.55,6.67,-1.671,0,NAVD,9447130
1916,9,2.688,2.444,2.294,1.133,1.145,-0.007,-0.76,0.842,3.204,2.301,0.149,0.753,0.54,6.69,-1.305,0,NAVD,9447130
1916,10,2.779,2.38,2.194,1.033,1.036,-0.126,-0.955,0.712,3.335,2.32,0.186,0.829,0.45,6.66,-1.58,0,NAVD,9447130
1916,11,3.267,2.578,2.273,1.094,1.103,-0.068,-1.08,0.749,3.658,2.341,0.305,1.012,0.45,6.63,-1.854,0,NAVD,9447130
1916,12,3.45,2.746,2.404,1.212,1.228,0.051,-1.071,0.837,3.817,2.353,0.341,1.122,0.53,6.59,-1.976,0,NAVD,9447130
1917,1,3.114,2.56,2.294,1.1,1.118,-0.059,-1.159,0.7,3.719,2.353,0.265,1.1,0.5,6.74,-2.128,0,NAVD,9447130
1917,2,2.992,2.541,2.27,1.091,1.112,-0.046,-0.97,0.785,3.511,2.316,0.271,0.924,0.54,6.59,-1.427,0,NAVD,9447130
1917,3,2.81,2.45,2.243,1.081,1.087,-0.065,-0.821,0.814,3.271,2.307,0.207,0.756,0.51,6.64,-1.336,0,NAVD,9447130
1917,4,2.718,2.523,2.273,1.136,1.133,-0.007,-0.778,0.872,3.301,2.28,0.25,0.771,0.47,6.71,-1.58,0,NAVD,9447130
1917,5,2.688,2.523,2.2,1.042,1.051,-0.101,-1.037,0.743,3.56,2.301,0.323,0.936,0.53,6.71,-1.762,0,NAVD,9447130
1917,6,2.84,2.578,2.237,1.072,1.084,-0.071,-1.052,0.763,3.63,2.307,0.341,0.981,0.6,6.67,-1.976,0,NAVD,9447130
1917,7,2.901,2.59,2.304,1.118,1.139,-0.028,-0.97,0.81,3.56,2.332,0.287,0.942,0.56,6.59,-1.854,0,NAVD,9447130
1917,8,2.901,2.474,2.261,1.069,1.084,-0.092,-0.885,0.794,3.359,2.353,0.213,0.792,0.51,6.61,-1.823,0,NAVD,9447130
1917,9,2.901,2.41,2.273,1.1,1.097,-0.077,-0.744,0.833,3.154,2.35,0.137,0.668,0.43,6.65,-1.214,0,NAVD,9447130
1917,10,2.81,2.377,2.194,1.014,1.011,-0.174,-0.915,0.731,3.292,2.368,0.183,0.741,0.43,6.66,-1.793,0,NAVD,9447130
1917,11,2.962,2.581,2.288,1.109,1.124,-0.037,-1.025,0.778,3.606,2.326,0.293,0.988,0.53,6.68,-1.793,0,NAVD,9447130
1917,12,3.297,2.752,2.426,1.243,1.267,0.109,-0.982,0.885,3.734,2.316,0.326,1.091,0.52,6.66,-1.64,0,NAVD,9447130
1918,1,3.206,2.691,2.41,1.243,1.27,0.127,-0.897,0.897,3.588,2.283,0.28,1.024,0.66,6.69,-1.61,0,NAVD,9447130
1918,2,3.114,2.651,2.426,1.261,1.273,0.124,-0.717,0.967,3.368,2.301,0.226,0.841,0.58,6.67,-1.275,0,NAVD,9447130
1918,3,2.962,2.575,2.401,1.255,1.261,0.118,-0.534,1.02,3.109,2.283,0.174,0.652,0.55,6.72,-1.031,0,NAVD,9447130
1918,4,3.023,2.517,2.294,1.133,1.133,-0.028,-0.738,0.889,3.255,2.323,0.223,0.71,0.52,6.68,-1.549,0,NAVD,9447130
1918,5,2.81,2.599,2.301,1.127,1.136,-0.028,-0.854,0.872,3.453,2.329,0.299,0.826,0.55,6.69,-1.915,0,NAVD,9447130
1918,6,2.871,2.636,2.322,1.13,1.139,-0.043,-0.976,0.83,3.612,2.365,0.314,0.933,0.51,6.64,-1.762,0,NAVD,9447130
1918,7,2.901,2.605,2.334,1.136,1.151,-0.034,-0.942,0.831,3.547,2.368,0.271,0.908,0.52,6.62,-1.64,0,NAVD,9447130
1918,8,2.871,2.52,2.319,1.124,1.136,-0.049,-0.839,0.84,3.359,2.368,0.201,0.789,0.5,6.6,-1.427,0,NAVD,9447130
1918,9,2.962,2.471,2.343,1.155,1.158,-0.031,-0.747,0.862,3.218,2.374,0.128,0.716,0.43,6.59,-1.305,0,NAVD,9447130
1918,10,2.932,2.578,2.352,1.176,1.173,-0.007,-0.754,0.912,3.332,2.359,0.226,0.747,0.43,6.64,-1.793,0,NAVD,9447130
1918,11,3.236,2.767,2.429,1.255,1.261,0.091,-0.848,0.959,3.615,2.338,0.338,0.939,0.51,6.68,-1.915,0,NAVD,9447130
1918,12,3.328,2.819,2.447,1.258,1.276,0.106,-0.955,0.932,3.774,2.341,0.372,1.061,0.54,6.63,-1.915,0,NAVD,9447130
1919,1,3.328,2.846,2.517,1.331,1.353,0.188,-0.796,1.025,3.642,2.329,0.329,0.985,0.57,6.63,-1.732,0,NAVD,9447130
1919,2,3.114,2.657,2.447,1.295,1.307,0.164,-0.619,1.019,3.276,2.283,0.21,0.783,0.52,6.65,-1.122,0,NAVD,9447130
1919,3,2.992,2.532,2.349,1.203,1.203,0.054,-0.601,0.965,3.133,2.295,0.183,0.655,0.44,6.67,,0,NAVD,9447130
1919,4,2.901,2.544,2.325,1.164,1.158,-0.01,-0.622,0.961,3.166,2.335,0.219,0.613,0.46,6.71,,0,NAVD,9447130
1919,5,2.901,2.599,2.319,1.142,1.142,-0.037,-0.775,0.912,3.374,2.356,0.28,0.738,0.48,6.67,-2.037,0,NAVD,9447130
1919,6,2.779,2.578,2.276,1.091,1.1,-0.08,-0.949,0.814,3.527,2.356,0.302,0.869,0.5,6.69,,0,NAVD,9447130
1919,7,2.81,2.554,2.288,1.094,1.1,-0.089,-0.915,0.819,3.469,2.377,0.265,0.826,0.52,6.66,,0,NAVD,9447130
1919,8,2.749,2.459,2.267,1.091,1.091,-0.089,-0.86,0.799,3.319,2.356,0.192,0.771,0.46,6.65,-1.305,0,NAVD,9447130
1919,9,2.81,2.438,2.298,1.121,1.124,-0.065,-0.741,0.848,3.179,2.362,0.14,0.677,0.42,6.64,,0,NAVD,9447130
1919,10,2.749,2.435,2.23,1.057,1.048,-0.135,-0.866,0.784,3.301,2.365,0.204,0.732,0.42,6.63,-1.58,0,NAVD,9447130
1919,11,2.871,2.605,2.313,1.127,1.121,-0.071,-1.022,0.791,3.627,2.384,0.293,0.951,0.43,6.63,,0,NAVD,9447130
1919,12,3.084,2.73,2.383,1.17,1.176,-0.031,-1.107,0.811,3.837,2.414,0.347,1.076,0.51,6.62,,0,NAVD,9447130
1920,1,2.871,2.621,2.34,1.127,1.136,-0.068,-1.058,0.781,3.679,2.408,0.28,0.991,0.53,6.61,-2.067,0,NAVD,9447130
1920,2,2.84,2.426,2.252,1.063,1.066,-0.12,-0.897,0.764,3.323,2.371,0.174,0.777,0.47,6.63,-1.61,0,NAVD,9447130
1920,3,2.84,2.511,2.352,1.188,1.179,0.002,-0.61,0.95,3.121,2.35,0.158,0.613,0.45,6.67,-1.061,0,NAVD,9447130
1920,4,2.657,2.416,2.203,1.036,1.023,-0.156,-0.76,0.828,3.176,2.359,0.213,0.604,0.45,6.65,-1.732,0,NAVD,9447130
1920,5,2.84,2.526,2.215,1.039,1.033,-0.15,-0.897,0.814,3.423,2.365,0.311,0.747,0.49,6.66,-1.884,0,NAVD,9447130
1920,6,2.81,2.581,2.252,1.072,1.078,-0.095,-0.93,0.825,3.511,2.347,0.329,0.835,0.52,6.63,-1.945,0,NAVD,9447130
1920,7,2.84,2.56,2.276,1.094,1.1,-0.077,-0.955,0.802,3.515,2.353,0.283,0.878,0.5,6.59,-1.671,0,NAVD,9447130
1920,8,2.81,2.487,2.273,1.081,1.078,-0.12,-0.799,0.844,3.286,2.393,0.213,0.68,0.39,6.53,-1.61,0,NAVD,9447130
1920,9,2.992,2.459,2.313,1.145,1.133,-0.049,-0.589,0.935,3.048,2.362,0.146,0.539,0.32,6.54,-1.122,0,NAVD,9447130
1920,10,2.84,2.575,2.38,1.222,1.215,0.051,-0.61,0.982,3.185,2.329,0.195,0.661,0.45,6.66,-1.701,0,NAVD,9447130
1920,11,3.206,2.633,2.349,1.161,1.158,-0.034,-0.854,0.889,3.487,2.384,0.283,0.82,0.46,6.62,-1.884,0,NAVD,9447130
1920,12,3.236,2.852,2.535,1.337,1.337,0.14,-0.869,0.991,3.721,2.396,0.317,1.009,0.3,6.62,-1.945,0,NAVD,9447130
1921,1,3.206,2.746,2.487,1.283,1.292,0.097,-0.878,0.934,3.624,2.39,0.259,0.975,0.33,6.82,-1.671,0,NAVD,9447130
1921,2,2.81,2.578,2.371,1.188,1.191,0.008,-0.775,0.901,3.353,2.362,0.207,0.783,0.52,6.64,-1.397,0,NAVD,9447130
1921,3,2.962,2.505,2.346,1.179,1.173,-0.004,-0.592,0.956,3.097,2.35,0.158,0.588,0.35,6.7,-1.0,0,NAVD,9447130
1921,4,2.749,2.435,2.215,1.057,1.042,-0.132,-0.784,0.825,3.219,2.347,0.219,0.652,0.36,6.89,-1.305,0,NAVD,9447130
1921,5,2.749,2.526,2.246,1.078,1.069,-0.107,-0.927,0.799,3.453,2.353,0.28,0.82,0.34,6.69,-1.61,0,NAVD,9447130
1921,6,2.84,2.615,2.304,1.13,1.127,-0.049,-0.955,0.83,3.57,2.353,0.311,0.905,0.33,6.65,-1.823,0,NAVD,9447130
1921,7,2.81,2.541,2.267,1.069,1.069,-0.126,-0.973,0.784,3.514,2.393,0.274,0.847,0.32,6.57,-1.915,0,NAVD,9447130
1921,8,2.84,2.444,2.267,1.069,1.066,-0.138,-0.821,0.811,3.265,2.405,0.177,0.683,0.29,6.55,-1.793,0,NAVD,9447130
1921,9,2.779,2.374,2.27,1.084,1.072,-0.126,-0.662,0.856,3.036,2.396,0.104,0.536,0.27,6.58,-0.909,0,NAVD,9447130
1921,10,2.871,2.517,2.34,1.155,1.142,-0.056,-0.644,0.936,3.161,2.396,0.177,0.588,0.29,6.64,-1.427,0,NAVD,9447130
1921,11,3.175,2.636,2.355,1.182,1.182,0.008,-0.784,0.926,3.42,2.347,0.28,0.792,0.32,6.63,-1.58,0,NAVD,9447130
1921,12,3.023,2.669,2.377,1.197,1.2,0.027,-0.942,0.863,3.611,2.35,0.293,0.969,0.38,6.66,-1.854,0,NAVD,9447130
1922,1,3.023,2.538,2.273,1.091,1.091,-0.095,-1.01,0.764,3.548,2.368,0.265,0.914,0.47,6.68,-1.854,0,NAVD,9447130
1922,2,3.145,2.584,2.377,1.206,1.2,0.021,-0.677,0.953,3.261,2.356,0.207,0.698,0.39,6.63,-1.366,0,NAVD,9447130
1922,3,2.962,2.429,2.282,1.127,1.115,-0.056,-0.601,0.914,3.03,2.338,0.146,0.546,0.44,6.63,-1.061,0,NAVD,9447130
1922,4,2.779,2.346,2.154,0.996,0.978,-0.199,-0.799,0.773,3.145,2.353,0.192,0.6,0.44,6.54,-1.336,0,NAVD,9447130
1922,5,2.779,2.499,2.221,1.048,1.042,-0.141,-0.86,0.819,3.359,2.362,0.277,0.719,0.5,6.65,-1.64,0,NAVD,9447130
1922,6,2.871,2.59,2.291,1.097,1.087,-0.11,-0.952,0.819,3.542,2.402,0.299,0.841,0.45,6.64,-1.671,0,NAVD,9447130
1922,7,2.779,2.566,2.298,1.091,1.091,-0.12,-0.958,0.804,3.524,2.417,0.268,0.838,0.41,6.49,-1.64,0,NAVD,9447130
1922,8,2.901,2.483,2.307,1.109,1.103,-0.098,-0.818,0.832,3.301,2.405,0.177,0.719,0.35,6.54,-1.427,0,NAVD,9447130
1922,9,2.84,2.404,2.285,1.103,1.091,-0.107,-0.705,0.849,3.109,2.393,0.119,0.597,0.37,6.59,-1.0,0,NAVD,9447130
1922,10,2.718,2.505,2.31,1.139,1.116,-0.077,-0.69,0.907,3.195,2.387,0.195,0.613,0.31,6.6,-1.488,0,NAVD,9447130
1922,11,3.114,2.596,2.288,1.109,1.097,-0.095,-0.903,0.846,3.499,2.384,0.308,0.808,0.42,6.64,-1.732,0,NAVD,9447130
1922,12,3.084,2.813,2.429,1.246,1.243,0.057,-0.906,0.953,3.719,2.371,0.384,0.963,0.42,6.6,-1.701,0,NAVD,9447130
1923,1,3.328,2.807,2.508,1.331,1.331,0.158,-0.744,1.031,3.551,2.35,0.299,0.902,0.42,6.6,-1.336,0,NAVD,9447130
1923,2,2.779,2.429,2.24,1.081,1.072,-0.092,-0.814,0.807,3.243,2.332,0.189,0.722,0.5,6.6,-1.519,0,NAVD,9447130
1923,3,2.932,2.258,2.133,0.969,0.956,-0.22,-0.775,0.741,3.033,2.353,0.125,0.555,0.4,6.65,-1.305,0,NAVD,9447130
1923,4,2.932,2.505,2.301,1.124,1.109,-0.083,-0.656,0.924,3.161,2.384,0.204,0.573,0.38,6.63,-1.214,0,NAVD,9447130
1923,5,2.931,2.523,2.261,1.075,1.063,-0.135,-0.83,0.846,3.353,2.396,0.262,0.695,0.4,6.65,-1.793,0,NAVD,9447130
1923,6,2.84,2.63,2.328,1.133,1.13,-0.065,-0.863,0.883,3.493,2.393,0.302,0.799,0.37,6.65,-1.762,0,NAVD,9447130
1923,7,2.779,2.554,2.285,1.097,1.1,-0.086,-0.891,0.831,3.445,2.371,0.268,0.805,0.42,6.6,-1.61,0,NAVD,9447130
1923,8,2.871,2.496,2.291,1.109,1.106,-0.083,-0.811,0.842,3.307,2.374,0.204,0.728,0.4,6.59,-1.427,0,NAVD,9447130
1923,9,2.81,2.416,2.298,1.118,1.109,-0.08,-0.686,0.865,3.102,2.377,0.119,0.607,0.39,6.61,-1.061,0,NAVD,9447130
1923,10,2.901,2.526,2.325,1.155,1.142,-0.037,-0.653,0.936,3.179,2.362,0.201,0.616,0.37,6.64,-1.305,0,NAVD,9447130
1923,11,2.901,2.651,2.358,1.176,1.167,-0.028,-0.808,0.921,3.459,2.387,0.293,0.78,0.38,6.67,-1.671,0,NAVD,9447130
1923,12,3.236,2.767,2.432,1.234,1.234,0.036,-0.939,0.914,3.706,2.396,0.335,0.975,0.5,6.6,-1.976,0,NAVD,9447130
1924,1,3.053,2.639,2.365,1.161,1.161,-0.043,-1.025,0.807,3.664,2.408,0.274,0.981,0.45,6.65,-1.823,0,NAVD,9447130
1924,2,2.962,2.618,2.426,1.249,1.249,0.069,-0.708,0.955,3.326,2.356,0.192,0.777,0.46,6.63,-1.427,0,NAVD,9447130
1924,3,2.688,2.334,2.209,1.045,1.036,-0.138,-0.766,0.784,3.1,2.347,0.125,0.628,0.37,6.66,-1.153,0,NAVD,9447130
1924,4,2.627,2.407,2.185,1.017,0.999,-0.187,-0.778,0.814,3.185,2.371,0.223,0.591,0.38,6.68,-1.64,0,NAVD,9447130
1924,5,2.779,2.538,2.215,1.039,1.027,-0.162,-0.918,0.81,3.456,2.377,0.323,0.756,0.4,6.7,-1.945,0,NAVD,9447130
1924,6,2.779,2.578,2.234,1.054,1.054,-0.126,-0.976,0.801,3.554,2.359,0.344,0.85,0.39,6.68,-1.976,0,NAVD,9447130
1924,7,2.749,2.535,2.227,1.042,1.045,-0.138,-0.994,0.77,3.529,2.365,0.308,0.856,0.41,6.62,-1.945,0,NAVD,9447130
1924,8,2.871,2.352,2.133,0.959,0.956,-0.223,-0.933,0.709,3.285,2.356,0.219,0.71,0.41,6.65,-1.793,0,NAVD,9447130
1924,9,2.688,2.386,2.255,1.078,1.069,-0.116,-0.683,0.851,3.069,2.371,0.131,0.567,0.32,6.59,-1.305,0,NAVD,9447130
1924,10,3.236,2.569,2.383,1.215,1.2,0.015,-0.571,0.999,3.14,2.368,0.186,0.585,0.36,6.63,-1.336,0,NAVD,9447130
1924,11,2.992,2.663,2.377,1.203,1.2,0.021,-0.747,0.958,3.41,2.356,0.287,0.768,0.39,6.62,-1.884,0,NAVD,9447130
1924,12,3.145,2.682,2.352,1.155,1.158,-0.034,-0.988,0.847,3.67,2.387,0.329,0.954,0.41,6.61,-2.128,0,NAVD,9447130
1925,1,3.053,2.721,2.401,1.222,1.225,0.048,-0.86,0.93,3.581,2.353,0.32,0.908,0.46,6.59,-1.793,0,NAVD,9447130
1925,2,3.084,2.721,2.526,1.356,1.362,0.197,-0.592,1.064,3.313,2.329,0.195,0.789,0.48,6.65,-1.275,0,NAVD,9447130
1925,3,2.718,2.426,2.273,1.139,1.13,-0.01,-0.65,0.888,3.076,2.283,0.152,0.64,0.46,6.65,-1.183,0,NAVD,9447130
1925,4,2.81,2.487,2.255,1.109,1.106,-0.043,-0.705,0.891,3.192,2.298,0.232,0.661,0.44,6.69,-1.336,0,NAVD,9447130
1925,5,2.84,2.593,2.258,1.124,1.118,-0.025,-0.757,0.918,3.35,2.283,0.335,0.732,0.41,6.7,-1.671,0,NAVD,9447130
1925,6,2.901,2.636,2.304,1.13,1.13,-0.04,-0.885,0.875,3.521,2.344,0.332,0.844,0.35,6.63,-1.823,0,NAVD,9447130
1925,7,3.053,2.672,2.34,1.127,1.148,-0.043,-0.924,0.874,3.596,2.384,0.332,0.881,0.45,6.57,-1.823,0,NAVD,9447130
1925,8,,2.508,2.304,1.118,1.118,-0.068,-0.796,0.856,3.304,2.371,0.204,0.728,0.42,6.7,,0,NAVD,9447130
1925,9,,2.41,2.288,1.103,1.103,-0.083,-0.668,0.871,3.078,2.371,0.122,0.585,0.41,6.71,,0,NAVD,9447130
1925,10,2.749,2.493,2.288,1.094,1.075,-0.141,-0.744,0.874,3.237,2.429,0.204,0.604,0.36,6.45,-1.305,0,NAVD,9447130
1925,11,2.962,2.642,2.346,1.182,1.17,-0.007,-0.869,0.886,3.511,2.353,0.296,0.863,0.44,6.64,-1.58,0,NAVD,9447130
1925,12,3.175,2.77,2.426,1.252,1.258,0.088,-0.955,0.907,3.725,2.338,0.344,1.042,0.53,6.68,-1.732,0,NAVD,9447130
1926,1,3.236,2.743,2.444,1.27,1.295,0.146,-0.885,0.929,3.628,2.298,0.299,1.03,0.49,6.66,-1.762,0,NAVD,9447130
1926,2,3.084,2.758,2.517,1.353,1.365,0.216,-0.613,1.072,3.371,2.301,0.241,0.829,0.46,6.66,-1.58,0,NAVD,9447130
1926,3,2.871,2.456,2.267,1.13,1.118,-0.031,-0.632,0.912,3.088,2.298,0.189,0.6,0.46,6.73,-1.366,0,NAVD,9447130
1926,4,2.81,2.538,2.31,1.151,1.142,-0.025,-0.68,0.929,3.218,2.335,0.229,0.655,0.41,6.67,-1.336,0,NAVD,9447130
1926,5,2.84,2.611,2.307,1.133,1.133,-0.037,-0.897,0.857,3.508,2.344,0.305,0.86,0.42,6.64,-1.793,0,NAVD,9447130
1926,6,2.81,2.575,2.243,1.048,1.054,-0.138,-1.074,0.75,3.649,2.38,0.332,0.936,0.35,6.57,-1.945,0,NAVD,9447130
1926,7,2.84,2.56,2.255,1.066,1.069,-0.12,-1.003,0.778,3.563,2.374,0.305,0.884,0.36,6.52,-1.884,0,NAVD,9447130
1926,8,2.84,2.468,2.276,1.103,1.109,-0.062,-0.9,0.784,3.368,2.338,0.192,0.838,0.39,6.57,-1.762,0,NAVD,9447130
1926,9,2.779,2.426,2.279,1.103,1.103,-0.074,-0.79,0.818,3.216,2.353,0.146,0.716,0.34,6.62,-1.305,0,NAVD,9447130
1926,10,2.871,2.578,2.322,1.179,1.173,0.024,-0.647,0.965,3.225,2.298,0.256,0.671,0.41,6.72,-1.336,0,NAVD,9447130
1926,11,3.175,2.785,2.429,1.283,1.267,0.106,-0.787,0.999,3.572,2.323,0.357,0.893,0.37,6.63,-1.58,0,NAVD,9447130
1926,12,2.992,2.697,2.358,1.2,1.212,0.063,-0.952,0.872,3.649,2.295,0.338,1.015,0.49,6.75,-1.762,0,NAVD,9447130
1927,1,3.084,2.779,2.493,1.31,1.331,0.167,-0.942,0.918,3.721,2.326,0.287,1.109,0.51,6.63,-1.732,0,NAVD,9447130
1927,2,3.267,2.749,2.514,1.337,1.356,0.197,-0.717,1.016,3.466,2.316,0.235,0.914,0.41,6.61,-1.427,0,NAVD,9447130
1927,3,2.932,2.487,2.282,1.121,1.118,-0.043,-0.808,0.839,3.295,2.326,0.204,0.765,0.35,6.66,-1.458,0,NAVD,9447130
1927,4,2.962,2.532,2.276,1.112,1.1,-0.08,-0.717,0.907,3.249,2.356,0.256,0.637,0.33,6.64,-1.244,0,NAVD,9447130
1927,5,2.871,2.593,2.282,1.084,1.081,-0.116,-0.979,0.807,3.572,2.399,0.311,0.863,0.4,6.67,-1.976,0,NAVD,9447130
1927,6,2.871,2.639,2.31,1.133,1.13,-0.046,-1.019,0.81,3.658,2.356,0.329,0.972,0.46,6.67,-1.945,0,NAVD,9447130
1927,7,2.81,2.563,2.273,1.091,1.106,-0.059,-1.086,0.738,3.649,2.332,0.29,1.027,0.38,6.56,-1.701,0,NAVD,9447130
1927,8,2.871,2.526,2.294,1.124,1.13,-0.031,-0.839,0.843,3.365,2.326,0.232,0.808,0.42,6.56,-1.671,0,NAVD,9447130
1927,9,2.84,2.447,2.301,1.142,1.145,-0.01,-0.677,0.885,3.124,2.31,0.146,0.668,0.36,6.57,-1.336,0,NAVD,9447130
1927,10,2.901,2.557,2.337,1.194,1.194,0.051,-0.726,0.915,3.283,2.286,0.219,0.777,0.28,6.62,-1.427,0,NAVD,9447130
1927,11,3.053,2.785,2.435,1.273,1.276,0.118,-0.814,0.985,3.599,2.316,0.351,0.933,0.37,6.69,-1.915,0,NAVD,9447130
1927,12,3.145,2.752,2.358,1.176,1.191,0.027,-0.991,0.88,3.743,2.332,0.393,1.018,0.46,6.66,-1.823,0,NAVD,9447130
1928,1,3.023,2.764,2.444,1.24,1.267,0.088,-0.982,0.891,3.746,2.356,0.32,1.07,0.59,6.7,-1.884,0,NAVD,9447130
1928,2,2.932,2.541,2.334,1.161,1.176,0.018,-0.955,0.793,3.496,2.316,0.207,0.972,0.52,6.71,-1.458,0,NAVD,9447130
1928,3,3.114,2.59,2.371,1.225,1.231,0.091,-0.732,0.929,3.322,2.28,0.219,0.823,0.54,6.8,-1.214,0,NAVD,9447130
1928,4,2.932,2.633,2.352,1.203,1.2,0.051,-0.671,0.981,3.304,2.301,0.28,0.722,0.43,6.75,-1.58,0,NAVD,9447130
1928,5,2.84,2.554,2.246,1.103,1.103,-0.037,-0.888,0.833,3.442,2.283,0.308,0.85,0.54,6.82,-1.976,0,NAVD,9447130
1928,6,2.871,2.602,2.261,1.115,1.124,-0.013,-1.04,0.78,3.642,2.28,0.341,1.027,0.48,6.7,-2.128,0,NAVD,9447130
1928,7,2.718,2.584,2.291,1.112,1.133,-0.022,-1.064,0.76,3.648,2.313,0.293,1.042,0.46,6.72,-2.006,0,NAVD,9447130
1928,8,2.779,2.517,2.31,1.13,1.139,-0.031,-1.003,0.757,3.52,2.341,0.207,0.972,0.38,6.62,-1.701,0,NAVD,9447130
1928,9,2.749,2.435,2.279,1.091,1.087,-0.104,-0.787,0.824,3.222,2.384,0.155,0.683,0.29,6.63,-1.275,0,NAVD,9447130
1928,10,2.932,2.517,2.273,1.106,1.106,-0.062,-0.851,0.833,3.368,2.335,0.244,0.789,0.3,6.48,-1.427,0,NAVD,9447130
1928,11,3.084,2.7,2.383,1.182,1.203,0.027,-0.952,0.874,3.652,2.356,0.317,0.978,0.27,6.65,-1.976,0,NAVD,9447130
1928,12,3.328,2.788,2.404,1.209,1.243,0.082,-1.107,0.84,3.895,2.323,0.384,1.189,0.32,6.79,-2.067,0,NAVD,9447130
1929,1,3.114,2.621,2.291,1.106,1.124,-0.046,-1.11,0.755,3.731,2.338,0.329,1.064,0.43,6.6,-1.976,0,NAVD,9447130
1929,2,2.718,2.441,2.212,1.033,1.048,-0.116,-1.074,0.683,3.515,2.329,0.229,0.957,0.49,6.7,-1.732,0,NAVD,9447130
1929,3,2.779,2.395,2.209,1.069,1.075,-0.059,-0.845,0.775,3.24,2.268,0.186,0.786,0.35,6.67,-1.244,0,NAVD,9447130
1929,4,2.84,2.529,2.255,1.124,1.133,0.008,-0.79,0.869,3.319,2.246,0.274,0.799,0.36,6.76,-1.366,0,NAVD,9447130
1929,5,2.779,2.554,2.185,1.054,1.057,-0.068,-0.973,0.79,3.527,2.252,0.369,0.905,0.36,6.77,-2.006,0,NAVD,9447130
1929,6,2.962,2.712,2.34,1.185,1.197,0.057,-0.927,0.892,3.639,2.283,0.372,0.985,0.4,6.69,-2.098,0,NAVD,9447130
1929,7,2.871,2.615,2.294,1.127,1.145,-0.001,-1.028,0.793,3.643,2.295,0.32,1.027,0.42,6.64,-2.22,0,NAVD,9447130
1929,8,2.779,2.514,2.294,1.13,1.145,-0.001,-0.985,0.764,3.499,2.295,0.219,0.985,0.4,6.6,-1.915,0,NAVD,9447130
1929,9,2.749,2.462,2.285,1.097,1.103,-0.077,-0.872,0.795,3.334,2.362,0.177,0.796,0.3,6.65,-1.519,0,NAVD,9447130
1929,10,2.749,2.615,2.298,1.121,1.112,-0.074,-0.811,0.902,3.426,2.371,0.317,0.738,0.3,6.39,-1.488,0,NAVD,9447130
1929,11,2.657,2.468,2.166,0.984,0.996,-0.174,-1.153,0.657,3.621,2.341,0.302,0.978,0.29,6.52,-2.159,0,NAVD,9447130
1929,12,2.932,2.706,2.352,1.167,1.191,0.03,-1.122,0.792,3.828,2.323,0.354,1.152,0.42,6.56,-2.22,0,NAVD,9447130
1930,1,2.962,2.63,2.307,1.127,1.155,0.002,-1.18,0.725,3.81,2.304,0.323,1.183,0.47,6.6,-2.189,0,NAVD,9447130
1930,2,3.084,2.706,2.429,1.261,1.273,0.115,-0.842,0.932,3.548,2.313,0.277,0.957,0.39,6.65,-1.915,0,NAVD,9447130
1930,3,2.779,2.493,2.279,1.139,1.139,-0.001,-0.738,0.877,3.231,2.28,0.213,0.738,0.35,6.67,-1.488,0,NAVD,9447130
1930,4,2.871,2.587,2.325,1.191,1.182,0.036,-0.754,0.916,3.341,2.289,0.262,0.789,0.34,6.71,-1.427,0,NAVD,9447130
