Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1935,4,6.096,5.672,5.441,4.276,4.279,3.118,2.393,4.032,3.279,2.323,0.232,0.725,0.330,6.650,1.707,0
1935,5,5.944,5.675,5.383,4.194,4.209,3.033,2.060,3.867,3.615,2.350,0.293,0.972,0.350,6.750,1.341,0
1935,6,5.944,5.721,5.404,4.228,4.252,3.103,2.054,3.888,3.667,2.301,0.317,1.049,0.520,6.830,1.280,0
1935,7,6.126,5.749,5.468,4.276,4.289,3.109,2.124,3.936,3.625,2.359,0.280,0.985,0.360,6.590,1.280,0
1935,8,6.096,5.648,5.438,4.255,4.270,3.106,2.316,3.982,3.332,2.332,0.210,0.789,0.370,6.620,1.554,0
1935,9,6.279,5.602,5.441,4.267,4.282,3.121,2.441,4.021,3.161,2.320,0.162,0.680,0.340,6.690,1.951,0
1935,10,6.187,5.611,5.410,4.261,4.258,3.109,2.265,3.938,3.346,2.301,0.201,0.844,0.250,6.600,1.707,0
1935,11,6.005,5.703,5.398,4.225,4.228,3.057,2.027,3.865,3.676,2.341,0.305,1.030,0.280,6.610,1.280,0
1935,12,6.462,5.956,5.608,4.404,4.420,3.231,2.137,4.046,3.819,2.377,0.347,1.094,0.440,6.580,1.402,0
1936,1,6.431,5.938,5.645,4.432,4.465,3.286,2.262,4.100,3.676,2.359,0.293,1.024,0.420,6.540,1.433,0
1936,2,6.279,5.770,5.572,4.392,4.417,3.258,2.374,4.072,3.396,2.313,0.198,0.884,0.360,6.550,1.890,0
1936,3,6.035,5.584,5.383,4.249,4.252,3.124,2.380,3.982,3.204,2.259,0.201,0.744,0.290,6.600,1.676,0
1936,4,6.005,5.602,5.352,4.203,4.200,3.048,2.320,3.961,3.282,2.304,0.250,0.728,0.340,6.710,1.372,0
1936,5,5.944,5.742,5.438,4.301,4.304,3.167,2.301,4.021,3.441,2.271,0.305,0.866,0.450,6.720,1.128,0
1936,6,6.066,5.819,5.508,4.343,4.362,3.216,2.231,4.025,3.588,2.292,0.311,0.985,0.500,6.690,1.463,0
1936,7,6.096,5.694,5.428,4.267,4.289,3.149,2.179,3.936,3.515,2.280,0.265,0.969,0.420,6.660,1.433,0
1936,8,5.944,5.624,5.432,4.249,4.258,3.082,2.259,3.941,3.365,2.350,0.192,0.823,0.310,6.630,1.646,0
1936,9,6.066,5.529,5.392,4.215,4.203,3.014,2.374,3.952,3.155,2.377,0.137,0.640,0.240,6.610,1.951,0
1936,10,6.035,5.611,5.407,4.209,4.194,2.981,2.192,3.901,3.419,2.426,0.204,0.789,0.230,6.620,1.280,0
1936,11,5.944,5.675,5.386,4.188,4.203,3.021,2.006,3.841,3.669,2.365,0.290,1.015,0.390,6.640,0.945,0
1936,12,6.187,5.892,5.547,4.337,4.346,3.146,2.018,3.955,3.874,2.402,0.344,1.128,0.320,6.620,1.067,0
1937,1,6.126,5.718,5.425,4.231,4.240,3.054,2.109,3.913,3.609,2.371,0.293,0.945,0.400,6.550,1.494,0
1937,2,6.523,5.816,5.599,4.407,4.423,3.246,2.432,4.124,3.384,2.353,0.216,0.814,0.460,6.600,1.859,0
1937,3,6.066,5.663,5.508,4.343,4.340,3.176,2.499,4.081,3.164,2.332,0.155,0.677,0.360,6.600,1.951,0
1937,4,6.431,5.703,5.474,4.310,4.319,3.164,2.411,4.057,3.292,2.310,0.229,0.753,0.380,6.630,1.829,0
1937,5,6.005,5.761,5.444,4.270,4.276,3.109,2.225,3.993,3.536,2.335,0.317,0.884,0.390,6.610,1.219,0
1937,6,6.066,5.828,5.486,4.310,4.319,3.152,2.240,4.034,3.588,2.335,0.341,0.911,0.330,6.650,1.189,0
1937,7,5.944,5.752,5.468,4.264,4.279,3.094,2.207,3.979,3.545,2.374,0.283,0.887,0.320,6.540,1.189,0
1937,8,5.883,5.611,5.438,4.237,4.255,3.072,2.246,3.928,3.365,2.365,0.174,0.826,0.360,6.580,1.524,0
1937,9,5.822,5.553,5.422,4.231,4.231,3.036,2.365,3.959,3.188,2.387,0.131,0.671,0.250,6.570,1.768,0
1937,10,5.974,5.706,5.486,4.295,4.285,3.088,2.420,4.063,3.286,2.399,0.219,0.668,0.380,6.630,1.554,0
1937,11,6.462,5.925,5.617,4.441,4.444,3.267,2.323,4.124,3.602,2.350,0.308,0.945,0.330,6.610,1.372,0
1937,12,6.340,5.947,5.611,4.426,4.441,3.271,2.201,4.074,3.746,2.341,0.335,1.070,0.410,6.640,1.036,0
1938,1,6.340,5.861,5.575,4.401,4.414,3.255,2.249,4.055,3.612,2.320,0.287,1.006,0.460,6.650,1.402,0
1938,2,6.309,5.892,5.675,4.514,4.517,3.362,2.576,4.234,3.316,2.313,0.216,0.786,0.400,6.640,1.981,0
1938,3,6.462,5.800,5.608,4.453,4.444,3.283,2.719,4.260,3.081,2.326,0.192,0.564,0.320,6.680,2.256,0
1938,4,5.791,5.660,5.447,4.279,4.279,3.115,2.420,4.040,3.240,2.332,0.213,0.695,0.250,6.650,1.707,0
1938,5,5.883,5.700,5.428,4.225,4.212,2.999,2.131,3.916,3.569,2.429,0.271,0.869,0.310,6.590,1.158,0
1938,6,5.974,5.749,5.432,4.225,4.225,3.021,2.073,3.911,3.676,2.411,0.317,0.948,0.340,6.610,1.097,0
1938,7,6.096,5.773,5.480,4.261,4.267,3.051,2.207,3.990,3.566,2.429,0.293,0.844,0.300,6.540,1.372,0
1938,8,5.913,5.614,5.407,4.221,4.218,3.027,2.313,3.963,3.301,2.380,0.207,0.713,0.290,6.570,1.707,0
1938,9,5.944,5.538,5.407,4.243,4.237,3.069,2.411,3.974,3.127,2.338,0.131,0.658,0.300,6.630,2.134,0
1938,10,5.852,5.645,5.419,4.285,4.273,3.127,2.426,4.036,3.219,2.292,0.226,0.701,0.360,6.740,1.890,0
1938,11,6.035,5.700,5.386,4.237,4.225,3.066,2.213,3.957,3.487,2.320,0.314,0.853,0.430,6.750,1.433,0
1938,12,6.035,5.813,5.480,4.301,4.307,3.133,2.188,4.000,3.625,2.347,0.332,0.945,0.440,6.630,1.250,0
1939,1,6.248,5.825,5.563,4.377,4.383,3.203,2.216,4.021,3.609,2.359,0.262,0.988,0.520,6.650,1.341,0
1939,2,6.309,5.651,5.453,4.252,4.249,3.045,2.274,3.962,3.377,2.408,0.198,0.771,0.430,6.600,1.585,0
1939,3,5.974,5.547,5.389,4.225,4.212,3.036,2.390,3.968,3.157,2.353,0.158,0.646,0.370,6.680,1.829,0
1939,4,5.913,5.584,5.358,4.191,4.173,2.990,2.396,3.990,3.188,2.368,0.226,0.594,0.340,6.690,1.798,0
1939,5,5.913,5.718,5.441,4.258,4.246,3.054,2.246,3.982,3.472,2.387,0.277,0.808,0.390,6.710,1.646,0
1939,6,5.974,5.718,5.419,4.240,4.240,3.057,2.146,3.932,3.572,2.362,0.299,0.911,0.420,6.690,1.372,0
1939,7,5.974,5.691,5.428,4.240,4.234,3.039,2.179,3.935,3.512,2.390,0.262,0.860,0.490,6.650,1.341,0
1939,8,5.974,5.657,5.453,4.273,4.264,3.072,2.393,4.025,3.264,2.380,0.204,0.680,0.430,6.600,1.615,0
1939,9,5.944,5.575,5.444,4.273,4.258,3.072,2.530,4.053,3.045,2.371,0.131,0.543,0.290,6.670,2.103,0
1939,10,5.883,5.605,5.428,4.267,4.246,3.060,2.387,3.996,3.218,2.368,0.177,0.674,0.470,6.650,1.829,0
1939,11,6.126,5.803,5.520,4.331,4.328,3.139,2.252,4.027,3.551,2.380,0.283,0.887,0.260,6.660,1.646,0
1939,12,6.492,6.041,5.688,4.484,4.471,3.258,2.271,4.156,3.770,2.429,0.354,0.988,0.430,6.600,1.463,0
1940,1,6.401,5.965,5.666,4.453,4.459,3.255,2.390,4.178,3.575,2.411,0.299,0.866,0.510,6.550,1.585,0
1940,2,6.401,5.904,5.715,4.508,4.517,3.316,2.557,4.231,3.347,2.399,0.189,0.759,0.520,6.680,1.920,0
1940,3,6.248,5.718,5.584,4.414,4.407,3.231,2.603,4.160,3.115,2.353,0.134,0.628,0.480,6.710,2.256,0
1940,4,5.974,5.663,5.438,4.279,4.264,3.091,2.487,4.075,3.176,2.347,0.226,0.604,0.520,6.760,1.676,0
1940,5,5.944,5.742,5.441,4.295,4.279,3.121,2.414,4.078,3.328,2.320,0.302,0.707,0.620,6.800,1.494,0
1940,6,5.913,5.700,5.401,4.231,4.221,3.042,2.195,3.947,3.505,2.359,0.299,0.847,0.610,6.710,1.433,0
1940,7,6.035,5.700,5.453,4.267,4.279,3.109,2.256,3.978,3.444,2.344,0.247,0.853,0.620,6.750,1.494,0
1940,8,6.035,5.627,5.450,4.246,4.249,3.045,2.326,3.976,3.301,2.405,0.177,0.719,0.480,6.650,1.554,0
1940,9,6.035,5.642,5.517,4.331,4.307,3.097,2.557,4.099,3.085,2.420,0.125,0.539,0.440,6.670,2.012,0
1940,10,6.218,5.794,5.590,4.392,4.365,3.139,2.536,4.165,3.258,2.451,0.204,0.604,0.500,6.650,1.798,0
1940,11,6.248,5.828,5.541,4.356,4.340,3.139,2.280,4.054,3.548,2.402,0.287,0.860,0.490,6.690,1.463,0
1940,12,6.645,6.059,5.733,4.535,4.545,3.356,2.353,4.206,3.706,2.377,0.326,1.003,0.530,6.680,1.554,0
1941,1,6.431,6.005,5.712,4.526,4.520,3.331,2.423,4.214,3.582,2.380,0.293,0.908,0.560,6.720,1.829,0
1941,2,6.157,5.880,5.694,4.517,4.526,3.356,2.630,4.255,3.250,2.338,0.186,0.725,0.540,6.760,2.042,0
1941,3,6.248,5.758,5.614,4.462,4.444,3.274,2.749,4.253,3.009,2.341,0.143,0.524,0.520,6.740,2.347,0
1941,4,6.096,5.700,5.502,4.346,4.331,3.161,2.542,4.121,3.158,2.341,0.198,0.619,0.520,6.740,1.707,0
1941,5,6.157,5.806,5.514,4.349,4.337,3.164,2.393,4.099,3.413,2.350,0.293,0.771,0.420,6.680,1.585,0
1941,6,5.913,5.770,5.450,4.273,4.264,3.078,2.234,4.002,3.536,2.371,0.320,0.844,0.410,6.660,1.189,0
1941,7,5.944,5.776,5.486,4.289,4.289,3.091,2.310,4.043,3.466,2.396,0.290,0.780,0.400,6.600,1.311,0
1941,8,5.944,5.678,5.492,4.310,4.307,3.118,2.390,4.034,3.288,2.374,0.186,0.728,0.430,6.600,1.615,0
1941,9,5.944,5.648,5.526,4.337,4.331,3.136,2.545,4.096,3.103,2.390,0.122,0.591,0.450,6.670,2.103,0
1941,10,5.913,5.697,5.477,4.304,4.289,3.097,2.548,4.123,3.149,2.380,0.219,0.549,0.450,6.750,1.615,0
1941,11,6.279,5.910,5.608,4.432,4.420,3.231,2.454,4.182,3.456,2.377,0.302,0.777,0.400,6.700,1.311,0
1941,12,6.492,6.059,5.736,4.554,4.563,3.386,2.429,4.244,3.630,2.350,0.323,0.957,0.540,6.730,1.646,0
1942,1,6.218,5.873,5.599,4.417,4.417,3.234,2.265,4.069,3.608,2.365,0.274,0.969,0.580,6.690,1.372,0
1942,2,6.340,5.752,5.544,4.380,4.374,3.203,2.438,4.095,3.314,2.341,0.207,0.765,0.550,6.770,1.585,0
1942,3,5.944,5.596,5.428,4.267,4.255,3.082,2.512,4.054,3.084,2.347,0.168,0.570,0.410,6.680,2.164,0
1942,4,6.035,5.761,5.557,4.389,4.374,3.188,2.624,4.192,3.137,2.368,0.204,0.564,0.470,6.740,2.042,0
1942,5,6.035,5.788,5.502,4.310,4.282,3.066,2.304,4.046,3.484,2.435,0.287,0.762,0.470,6.730,1.341,0
1942,6,6.005,5.779,5.456,4.258,4.252,3.045,2.149,3.964,3.630,2.411,0.323,0.896,0.470,6.710,1.158,0
1942,7,6.157,5.800,5.511,4.298,4.304,3.097,2.246,4.023,3.554,2.414,0.290,0.850,0.460,6.640,1.402,0
1942,8,5.883,5.660,5.459,4.273,4.270,3.082,2.414,4.037,3.246,2.377,0.201,0.668,0.420,6.610,1.707,0
1942,9,5.822,5.529,5.419,4.249,4.243,3.066,2.472,4.000,3.057,2.353,0.110,0.594,0.410,6.690,2.073,0
1942,10,6.005,5.633,5.416,4.270,4.264,3.112,2.475,4.054,3.158,2.304,0.216,0.637,0.480,6.740,2.012,0
1942,11,6.340,5.886,5.557,4.392,4.383,3.210,2.408,4.147,3.478,2.347,0.329,0.802,0.540,6.780,1.402,0
1942,12,6.218,5.944,5.581,4.398,4.404,3.228,2.320,4.132,3.624,2.353,0.363,0.908,0.450,6.690,1.280,0
1943,1,6.157,5.828,5.529,4.340,4.346,3.161,2.188,4.008,3.640,2.368,0.299,0.972,0.560,6.700,1.067,0
1943,2,6.248,5.767,5.575,4.386,4.389,3.203,2.414,4.091,3.353,2.371,0.192,0.789,0.430,6.630,1.554,0
1943,3,5.944,5.624,5.477,4.310,4.304,3.127,2.466,4.045,3.158,2.350,0.146,0.661,0.500,6.720,1.890,0
1943,4,6.157,5.733,5.492,4.340,4.325,3.155,2.579,4.156,3.154,2.338,0.241,0.576,0.470,6.680,1.920,0
1943,5,5.974,5.688,5.389,4.225,4.212,3.036,2.313,4.000,3.375,2.353,0.299,0.722,0.560,6.770,1.463,0
1943,6,6.096,5.803,5.480,4.304,4.304,3.127,2.237,4.020,3.566,2.353,0.323,0.890,0.570,6.730,1.372,0
1943,7,6.066,5.736,5.453,4.276,4.270,3.088,2.201,3.968,3.535,2.365,0.283,0.887,0.550,6.730,1.219,0
1943,8,5.974,5.660,5.447,4.270,4.267,3.091,2.326,3.993,3.334,2.356,0.213,0.765,0.500,6.710,1.433,0
1943,9,6.005,5.587,5.435,4.264,4.255,3.078,2.512,4.050,3.075,2.356,0.152,0.567,0.450,6.670,1.737,0
1943,10,6.035,5.712,5.517,4.356,4.340,3.167,2.545,4.128,3.167,2.350,0.195,0.622,0.420,6.670,1.981,0
1943,11,6.218,5.788,5.489,4.313,4.310,3.130,2.280,4.034,3.508,2.359,0.299,0.850,0.410,6.650,1.524,0
1943,12,6.218,5.864,5.511,4.307,4.304,3.097,2.085,3.974,3.779,2.414,0.354,1.012,0.420,6.580,1.311,0
1944,1,6.462,5.916,5.605,4.401,4.404,3.203,2.274,4.095,3.642,2.402,0.311,0.930,0.540,6.630,1.219,0
1944,2,6.096,5.724,5.514,4.322,4.322,3.133,2.310,4.017,3.414,2.380,0.210,0.823,0.440,6.580,1.585,0
1944,3,6.035,5.569,5.416,4.243,4.243,3.072,2.368,3.968,3.201,2.344,0.152,0.704,0.410,6.570,1.920,0
1944,4,5.944,5.691,5.438,4.285,4.276,3.115,2.454,4.072,3.237,2.323,0.253,0.661,0.440,6.660,1.768,0
1944,5,6.005,5.706,5.374,4.234,4.225,3.072,2.338,4.022,3.368,2.301,0.332,0.735,0.590,6.760,1.524,0
1944,6,5.944,5.745,5.413,4.261,4.261,3.109,2.231,3.988,3.514,2.304,0.332,0.878,0.600,6.660,1.433,0
1944,7,6.005,5.712,5.432,4.252,4.267,3.106,2.179,3.946,3.533,2.326,0.280,0.927,0.530,6.670,1.250,0
1944,8,6.005,5.630,5.432,4.240,4.249,3.069,2.121,3.875,3.509,2.362,0.198,0.948,0.510,6.610,1.372,0
1944,9,6.035,5.621,5.462,4.273,4.261,3.063,2.414,4.018,3.207,2.399,0.158,0.649,0.460,6.610,1.646,0
1944,10,6.279,5.706,5.477,4.276,4.258,3.039,2.426,4.066,3.280,2.438,0.229,0.613,0.430,6.650,1.890,0
1944,11,6.187,5.919,5.605,4.420,4.426,3.249,2.356,4.138,3.563,2.356,0.314,0.893,0.460,6.620,1.646,0
1944,12,6.187,5.907,5.557,4.356,4.359,3.158,2.091,3.999,3.816,2.399,0.351,1.067,0.460,6.580,1.463,0
1945,1,6.340,5.892,5.590,4.392,4.398,3.206,2.155,4.024,3.737,2.384,0.302,1.052,0.560,6.620,1.433,0
1945,2,6.157,5.749,5.529,4.362,4.368,3.203,2.335,4.042,3.414,2.326,0.219,0.869,0.550,6.610,1.646,0
1945,3,6.279,5.715,5.523,4.365,4.359,3.194,2.563,4.139,3.152,2.329,0.192,0.631,0.520,6.660,1.920,0
1945,4,5.944,5.566,5.334,4.179,4.170,3.005,2.326,3.946,3.240,2.329,0.232,0.680,0.440,6.610,1.524,0
1945,5,6.187,5.819,5.496,4.322,4.325,3.155,2.286,4.053,3.533,2.341,0.323,0.869,0.470,6.650,1.615,0
1945,6,5.944,5.776,5.435,4.246,4.249,3.063,2.112,3.944,3.664,2.371,0.341,0.951,0.500,6.630,1.219,0
1945,7,6.005,5.794,5.471,4.282,4.285,3.100,2.201,3.998,3.593,2.371,0.323,0.899,0.460,6.540,1.402,0
1945,8,5.944,5.678,5.456,4.264,4.276,3.097,2.237,3.958,3.441,2.359,0.223,0.860,0.490,6.540,1.524,0
1945,9,5.974,5.581,5.435,4.252,4.252,3.069,2.332,3.957,3.249,2.365,0.146,0.738,0.460,6.580,1.859,0
1945,10,6.066,5.678,5.422,4.261,4.246,3.072,2.393,4.035,3.285,2.350,0.256,0.680,0.500,6.660,1.402,0
1945,11,6.279,5.944,5.599,4.432,4.429,3.255,2.399,4.171,3.545,2.344,0.344,0.856,0.520,6.610,1.250,0
1945,12,6.462,6.041,5.691,4.514,4.529,3.368,2.313,4.177,3.728,2.323,0.351,1.055,0.600,6.630,1.219,0
1946,1,6.401,5.873,5.569,4.386,4.410,3.249,2.137,4.005,3.736,2.320,0.305,1.113,0.630,6.600,1.341,0
1946,2,6.340,5.843,5.611,4.441,4.465,3.316,2.384,4.114,3.459,2.295,0.232,0.933,0.530,6.540,1.646,0
1946,3,6.035,5.721,5.499,4.362,4.362,3.222,2.472,4.096,3.249,2.277,0.223,0.750,0.550,6.650,2.012,0
1946,4,6.005,5.724,5.459,4.304,4.298,3.136,2.475,4.099,3.249,2.323,0.265,0.661,0.500,6.630,1.737,0
1946,5,6.035,5.803,5.489,4.295,4.295,3.103,2.213,4.008,3.590,2.387,0.314,0.890,0.540,6.640,1.219,0
1946,6,6.035,5.822,5.499,4.310,4.313,3.124,2.131,3.977,3.691,2.374,0.323,0.994,0.610,6.630,1.158,0
1946,7,6.096,5.809,5.505,4.301,4.316,3.127,2.112,3.961,3.697,2.377,0.305,1.015,0.530,6.590,1.341,0
1946,8,5.883,5.657,5.428,4.240,4.255,3.082,2.265,3.961,3.392,2.347,0.229,0.817,0.450,6.550,1.585,0
1946,9,6.005,5.617,5.459,4.298,4.304,3.149,2.411,4.014,3.206,2.310,0.158,0.738,0.450,6.580,2.042,0
1946,10,6.035,5.657,5.425,4.273,4.282,3.136,2.341,3.999,3.316,2.289,0.232,0.796,0.420,6.580,1.646,0
1946,11,6.279,5.849,5.489,4.322,4.328,3.167,2.240,4.045,3.609,2.323,0.360,0.927,0.450,6.630,1.128,0
1946,12,6.370,5.974,5.587,4.414,4.423,3.261,2.228,4.101,3.746,2.326,0.387,1.033,0.530,6.630,1.250,0
1947,1,6.248,5.870,5.553,4.349,4.377,3.203,2.115,3.993,3.755,2.350,0.317,1.088,0.500,6.550,0.945,0
1947,2,6.248,5.813,5.584,4.395,4.414,3.246,2.271,4.042,3.542,2.338,0.229,0.975,0.540,6.600,1.280,0
1947,3,6.096,5.721,5.523,4.365,4.383,3.243,2.396,4.059,3.325,2.280,0.198,0.847,0.520,6.660,1.676,0
1947,4,5.944,5.691,5.413,4.261,4.261,3.109,2.359,4.025,3.332,2.304,0.277,0.750,0.480,6.710,1.402,0
1947,5,6.066,5.773,5.435,4.267,4.276,3.118,2.289,4.031,3.484,2.316,0.338,0.829,0.520,6.670,1.097,0
1947,6,6.005,5.849,5.502,4.325,4.346,3.188,2.164,4.006,3.685,2.313,0.347,1.024,0.540,6.630,0.975,0
1947,7,6.035,5.767,5.468,4.295,4.322,3.176,2.118,3.942,3.649,2.292,0.299,1.058,0.560,6.670,1.036,0
1947,8,5.944,5.666,5.456,4.276,4.298,3.136,2.216,3.941,3.450,2.320,0.210,0.920,0.480,6.550,1.280,0
1947,9,5.883,5.602,5.413,4.249,4.252,3.091,2.390,3.996,3.212,2.323,0.189,0.701,0.430,6.560,1.615,0
1947,10,6.126,5.806,5.578,4.423,4.423,3.267,2.484,4.145,3.322,2.310,0.229,0.783,0.390,6.600,1.859,0
1947,11,5.974,5.782,5.459,4.289,4.310,3.164,2.140,3.961,3.642,2.295,0.323,1.024,0.380,6.620,1.189,0
1947,12,6.279,5.959,5.596,4.374,4.407,3.222,2.024,3.991,3.935,2.374,0.363,1.198,0.440,6.590,1.128,0
1948,1,,5.910,5.584,4.380,4.395,3.206,2.097,4.004,3.813,2.377,0.326,1.109,,,0.975,0
1948,2,6.218,5.828,5.581,4.392,4.414,3.243,2.289,4.059,3.539,2.338,0.247,0.954,0.520,6.710,1.311,0
1948,3,6.096,5.681,5.492,4.337,4.359,3.222,2.402,4.042,3.279,2.271,0.189,0.820,0.510,6.650,2.042,0
1948,4,6.157,5.861,5.587,4.444,4.462,3.335,2.521,4.191,3.340,2.252,0.274,0.814,0.530,6.720,1.798,0
1948,5,6.096,5.849,5.471,4.368,4.374,3.277,2.393,4.121,3.456,2.195,0.378,0.884,0.580,6.750,1.524,0
1948,6,6.035,5.809,5.477,4.331,4.346,3.213,2.234,4.021,3.575,2.265,0.332,0.978,0.540,6.680,1.402,0
1948,7,6.066,5.776,5.471,4.316,4.343,3.216,2.185,3.981,3.591,2.256,0.305,1.030,0.660,6.790,1.250,0
1948,8,6.066,5.669,5.483,4.304,4.334,3.188,2.216,3.943,3.453,2.295,0.186,0.972,0.580,6.670,1.250,0
1948,9,5.913,5.654,5.480,4.298,4.310,3.142,2.347,4.000,3.307,2.338,0.174,0.796,0.460,6.630,1.585,0
1948,10,6.157,5.688,5.450,4.267,4.261,3.072,2.323,4.005,3.365,2.377,0.238,0.750,0.420,6.590,1.829,0
1948,11,6.218,5.837,5.489,4.319,4.328,3.167,2.137,3.987,3.700,2.323,0.347,1.030,0.530,6.730,1.341,0
1948,12,6.309,5.965,5.617,4.426,4.456,3.292,2.085,4.025,3.880,2.326,0.347,1.207,0.520,6.750,1.189,0
1949,1,6.218,5.718,5.404,4.225,4.258,3.112,1.914,3.816,3.804,2.292,0.314,1.198,0.610,6.670,0.945,0
1949,2,6.401,5.895,5.630,4.459,4.484,3.338,2.377,4.136,3.518,2.292,0.265,0.960,0.650,6.750,1.311,0
1949,3,6.248,5.782,5.557,4.410,4.420,3.286,2.536,4.159,3.246,2.271,0.226,0.750,0.560,6.800,1.951,0
1949,4,5.974,5.633,5.386,4.243,4.252,3.118,2.295,3.964,3.338,2.268,0.247,0.823,0.580,6.830,1.524,0
1949,5,6.035,5.800,5.477,4.313,4.340,3.203,2.195,3.997,3.605,2.274,0.323,1.009,0.730,6.810,1.311,0
1949,6,5.974,5.776,5.425,4.261,4.282,3.139,2.060,3.918,3.716,2.286,0.351,1.079,0.520,6.700,1.158,0
1949,7,6.005,5.767,5.428,4.252,4.273,3.121,2.124,3.946,3.643,2.307,0.338,0.997,0.620,6.740,1.311,0
1949,8,6.035,5.666,5.441,4.279,4.304,3.164,2.219,3.942,3.447,2.277,0.226,0.945,0.720,6.820,1.615,0
1949,9,6.035,5.611,5.428,4.273,4.289,3.149,2.298,3.954,3.313,2.280,0.183,0.850,0.550,6.770,1.829,0
1949,10,5.883,5.593,5.337,4.182,4.194,3.048,2.237,3.915,3.356,2.289,0.256,0.811,0.540,6.850,1.219,0
1949,11,6.248,5.861,5.508,4.359,4.365,3.225,2.265,4.063,3.596,2.283,0.354,0.960,0.580,6.760,1.067,0
1949,12,6.309,5.864,5.511,4.356,4.386,3.261,2.067,3.966,3.797,2.249,0.354,1.195,0.700,6.830,1.036,0
1950,1,6.431,5.898,5.590,4.417,4.456,3.322,2.115,4.006,3.783,2.268,0.308,1.207,0.700,6.830,1.311,0
1950,2,6.370,5.834,5.572,4.414,4.444,3.319,2.326,4.080,3.508,2.252,0.262,0.994,0.620,6.880,1.402,0
1950,3,6.126,5.761,5.541,4.410,4.429,3.316,2.475,4.118,3.286,2.225,0.219,0.841,0.610,6.890,1.981,0
1950,4,6.096,5.745,5.471,4.325,4.337,3.203,2.435,4.090,3.310,2.268,0.274,0.768,0.640,6.820,1.737,0
1950,5,6.096,5.736,5.416,4.234,4.252,3.088,2.082,3.909,3.654,2.329,0.320,1.006,0.660,6.820,0.975,0
1950,6,6.005,5.816,5.480,4.301,4.316,3.155,2.060,3.938,3.756,2.326,0.335,1.094,0.700,6.760,0.975,0
1950,7,5.974,5.785,5.496,4.310,4.337,3.179,2.106,3.946,3.679,2.316,0.290,1.073,0.630,6.660,1.158,0
1950,8,5.944,5.700,5.462,4.298,4.316,3.173,2.320,4.010,3.380,2.289,0.238,0.853,0.580,6.660,1.707,0
1950,9,5.944,5.602,5.435,4.292,4.304,3.173,2.365,3.984,3.237,2.262,0.168,0.808,0.570,6.740,1.981,0
1950,10,6.157,5.819,5.578,4.453,4.465,3.353,2.463,4.141,3.356,2.225,0.241,0.890,0.510,6.750,1.524,0
1950,11,6.248,5.928,5.581,4.429,4.450,3.316,2.259,4.093,3.669,2.265,0.347,1.058,0.510,6.710,1.158,0
1950,12,6.401,6.047,5.681,4.511,4.538,3.395,2.256,4.152,3.791,2.286,0.366,1.140,0.560,6.680,1.128,0
1951,1,6.370,5.992,5.660,4.465,4.505,3.347,2.234,4.113,3.758,2.313,0.332,1.113,0.580,6.700,1.036,0
1951,2,6.309,5.901,5.666,4.487,4.514,3.362,2.359,4.130,3.542,2.304,0.235,1.003,0.590,6.780,1.433,0
1951,3,6.096,5.709,5.499,4.353,4.371,3.246,2.353,4.031,3.356,2.252,0.210,0.893,0.650,6.900,1.707,0
1951,4,6.035,5.685,5.413,4.276,4.267,3.121,2.304,3.995,3.381,2.292,0.271,0.817,0.540,6.830,1.372,0
1951,5,6.066,5.825,5.480,4.325,4.331,3.182,2.280,4.053,3.545,2.298,0.344,0.902,0.560,6.850,1.189,0
1951,6,6.066,5.791,5.465,4.298,4.316,3.170,2.091,3.941,3.700,2.295,0.326,1.079,0.580,6.740,0.884,0
1951,7,6.096,5.803,5.505,4.334,4.368,3.231,2.146,3.974,3.657,2.274,0.299,1.085,0.700,6.810,1.128,0
1951,8,5.974,5.688,5.456,4.285,4.307,3.158,2.225,3.957,3.463,2.298,0.232,0.933,0.610,6.700,1.311,0
1951,9,5.913,5.663,5.483,4.328,4.334,3.185,2.444,4.053,3.219,2.298,0.180,0.741,0.450,6.720,1.798,0
1951,10,6.066,5.782,5.553,4.389,4.389,3.222,2.362,4.072,3.420,2.332,0.229,0.860,0.400,6.750,1.311,0
1951,11,6.431,5.971,5.642,4.465,4.484,3.325,2.243,4.107,3.728,2.316,0.329,1.082,0.460,6.770,1.311,0
1951,12,6.614,6.008,5.645,4.444,4.481,3.316,2.063,4.035,3.945,2.329,0.363,1.253,0.520,6.650,1.158,0
1952,1,6.523,6.096,5.755,4.538,4.566,3.377,2.268,4.182,3.828,2.377,0.341,1.109,0.620,6.730,1.158,0
1952,2,6.492,5.877,5.621,4.432,4.459,3.298,2.356,4.117,3.521,2.323,0.256,0.942,0.620,6.790,1.585,0
1952,3,6.005,5.688,5.489,4.343,4.359,3.228,2.399,4.043,3.289,2.262,0.198,0.829,0.620,6.750,1.890,0
1952,4,5.883,5.666,5.407,4.279,4.285,3.167,2.313,3.990,3.353,2.240,0.259,0.853,0.590,6.770,1.707,0
1952,5,5.883,5.703,5.358,4.231,4.243,3.127,2.188,3.946,3.515,2.231,0.344,0.939,0.620,6.850,1.372,0
1952,6,6.005,5.761,5.419,4.279,4.292,3.164,2.155,3.958,3.606,2.256,0.341,1.009,0.770,6.780,1.158,0
