#
#
# US Geological Survey, Water Resources Data
# retrieved: 2021-11-11 13:13:13 EST      (vaww02)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 12150800 SNOHOMISH RIVER NEAR MONROE, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		149182	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	12150800	00060	149182	2006	6	12750
USGS	12150800	00060	149182	2006	7	3992
USGS	12150800	00060	149182	2006	8	1662
USGS	12150800	00060	149182	2006	9	1935
USGS	12150800	00060	149182	2006	10	2757
USGS	12150800	00060	149182	2006	11	25530
USGS	12150800	00060	149182	2006	12	11060
USGS	12150800	00060	149182	2007	1	12860
USGS	12150800	00060	149182	2007	2	10050
USGS	12150800	00060	149182	2007	3	20320
USGS	12150800	00060	149182	2007	4	10850
USGS	12150800	00060	149182	2007	5	11110
USGS	12150800	00060	149182	2007	6	10670
USGS	12150800	00060	149182	2007	7	4977
USGS	12150800	00060	149182	2007	8	2365
USGS	12150800	00060	149182	2007	9	1738
USGS	12150800	00060	149182	2007	10	8664
USGS	12150800	00060	149182	2007	11	7158
USGS	12150800	00060	149182	2007	12	14480
USGS	12150800	00060	149182	2008	1	7473
USGS	12150800	00060	149182	2008	2	8066
USGS	12150800	00060	149182	2008	3	7649
USGS	12150800	00060	149182	2008	4	7348
USGS	12150800	00060	149182	2008	5	20470
USGS	12150800	00060	149182	2008	6	18460
USGS	12150800	00060	149182	2008	7	10920
USGS	12150800	00060	149182	2008	8	5271
USGS	12150800	00060	149182	2008	9	3120
USGS	12150800	00060	149182	2008	10	4148
USGS	12150800	00060	149182	2008	11	19190
USGS	12150800	00060	149182	2008	12	9452
USGS	12150800	00060	149182	2009	1	21060
USGS	12150800	00060	149182	2009	2	4736
USGS	12150800	00060	149182	2009	3	6138
USGS	12150800	00060	149182	2009	4	11900
USGS	12150800	00060	149182	2009	5	16290
USGS	12150800	00060	149182	2009	6	12490
USGS	12150800	00060	149182	2009	7	4231
USGS	12150800	00060	149182	2009	8	2118
USGS	12150800	00060	149182	2009	9	2336
USGS	12150800	00060	149182	2009	10	7816
USGS	12150800	00060	149182	2009	11	17040
USGS	12150800	00060	149182	2009	12	8638
USGS	12150800	00060	149182	2010	1	12650
USGS	12150800	00060	149182	2010	2	4996
USGS	12150800	00060	149182	2010	3	6415
USGS	12150800	00060	149182	2010	4	9342
USGS	12150800	00060	149182	2010	5	12550
USGS	12150800	00060	149182	2010	6	15090
USGS	12150800	00060	149182	2010	7	5236
USGS	12150800	00060	149182	2010	8	2184
USGS	12150800	00060	149182	2010	9	5405
USGS	12150800	00060	149182	2010	10	6603
USGS	12150800	00060	149182	2010	11	12220
USGS	12150800	00060	149182	2010	12	15190
USGS	12150800	00060	149182	2011	1	23360
USGS	12150800	00060	149182	2011	2	12320
USGS	12150800	00060	149182	2011	3	11780
USGS	12150800	00060	149182	2011	4	16090
USGS	12150800	00060	149182	2011	5	14370
USGS	12150800	00060	149182	2011	6	16480
USGS	12150800	00060	149182	2011	7	11880
USGS	12150800	00060	149182	2011	8	5172
USGS	12150800	00060	149182	2011	9	2485
USGS	12150800	00060	149182	2011	10	6055
USGS	12150800	00060	149182	2011	11	9417
USGS	12150800	00060	149182	2011	12	7244
USGS	12150800	00060	149182	2012	1	11610
USGS	12150800	00060	149182	2012	2	13760
USGS	12150800	00060	149182	2012	3	11430
USGS	12150800	00060	149182	2012	4	14290
USGS	12150800	00060	149182	2012	5	17370
USGS	12150800	00060	149182	2012	6	18790
USGS	12150800	00060	149182	2012	7	11320
USGS	12150800	00060	149182	2012	8	3221
USGS	12150800	00060	149182	2012	9	1810
USGS	12150800	00060	149182	2012	10	7305
USGS	12150800	00060	149182	2012	11	14430
USGS	12150800	00060	149182	2012	12	12040
USGS	12150800	00060	149182	2013	1	8919
USGS	12150800	00060	149182	2013	2	8621
USGS	12150800	00060	149182	2013	3	13720
USGS	12150800	00060	149182	2013	4	18300
USGS	12150800	00060	149182	2013	5	16710
USGS	12150800	00060	149182	2013	6	11920
USGS	12150800	00060	149182	2013	7	5520
USGS	12150800	00060	149182	2013	8	2619
USGS	12150800	00060	149182	2013	9	5064
USGS	12150800	00060	149182	2013	10	7607
USGS	12150800	00060	149182	2013	11	10660
USGS	12150800	00060	149182	2013	12	9855
USGS	12150800	00060	149182	2014	1	11610
USGS	12150800	00060	149182	2014	2	9321
USGS	12150800	00060	149182	2014	3	21590
USGS	12150800	00060	149182	2014	4	13650
USGS	12150800	00060	149182	2014	5	16060
USGS	12150800	00060	149182	2014	6	10280
USGS	12150800	00060	149182	2014	7	6050
USGS	12150800	00060	149182	2014	8	3075
USGS	12150800	00060	149182	2014	9	2668
USGS	12150800	00060	149182	2014	10	8072
USGS	12150800	00060	149182	2014	11	18870
USGS	12150800	00060	149182	2014	12	14090
USGS	12150800	00060	149182	2015	1	17580
USGS	12150800	00060	149182	2015	2	13890
USGS	12150800	00060	149182	2015	3	8511
USGS	12150800	00060	149182	2015	4	7724
USGS	12150800	00060	149182	2015	5	4802
USGS	12150800	00060	149182	2015	6	2336
USGS	12150800	00060	149182	2015	7	1504
USGS	12150800	00060	149182	2015	8	1267
USGS	12150800	00060	149182	2015	9	2391
USGS	12150800	00060	149182	2015	10	4719
USGS	12150800	00060	149182	2015	11	24740
USGS	12150800	00060	149182	2015	12	13140
USGS	12150800	00060	149182	2016	1	8879
USGS	12150800	00060	149182	2016	2	18810
USGS	12150800	00060	149182	2016	3	13370
USGS	12150800	00060	149182	2016	4	12020
USGS	12150800	00060	149182	2016	5	8954
USGS	12150800	00060	149182	2016	6	7368
USGS	12150800	00060	149182	2016	7	3801
USGS	12150800	00060	149182	2016	8	2041
USGS	12150800	00060	149182	2016	9	2662
USGS	12150800	00060	149182	2016	10	13600
USGS	12150800	00060	149182	2016	11	14890
USGS	12150800	00060	149182	2016	12	8966
USGS	12150800	00060	149182	2017	1	5920
USGS	12150800	00060	149182	2017	2	13100
USGS	12150800	00060	149182	2017	3	18640
USGS	12150800	00060	149182	2017	4	13700
USGS	12150800	00060	149182	2017	5	17370
USGS	12150800	00060	149182	2017	6	11500
USGS	12150800	00060	149182	2017	7	3738
USGS	12150800	00060	149182	2017	8	1694
USGS	12150800	00060	149182	2017	9	1577
USGS	12150800	00060	149182	2017	10	8506
USGS	12150800	00060	149182	2017	11	15400
USGS	12150800	00060	149182	2017	12	11670
USGS	12150800	00060	149182	2018	1	16250
USGS	12150800	00060	149182	2018	2	17470
USGS	12150800	00060	149182	2018	3	7591
USGS	12150800	00060	149182	2018	4	17900
USGS	12150800	00060	149182	2018	5	16420
USGS	12150800	00060	149182	2018	6	8090
USGS	12150800	00060	149182	2018	7	4130
USGS	12150800	00060	149182	2018	8	1625
USGS	12150800	00060	149182	2018	9	1902
USGS	12150800	00060	149182	2018	10	3985
USGS	12150800	00060	149182	2018	11	15990
USGS	12150800	00060	149182	2018	12	11890
USGS	12150800	00060	149182	2019	1	12310
USGS	12150800	00060	149182	2019	2	5818
USGS	12150800	00060	149182	2019	3	4648
USGS	12150800	00060	149182	2019	4	11170
USGS	12150800	00060	149182	2019	5	8883
USGS	12150800	00060	149182	2019	6	5408
USGS	12150800	00060	149182	2019	7	3064
USGS	12150800	00060	149182	2019	8	1819
USGS	12150800	00060	149182	2019	9	3292
USGS	12150800	00060	149182	2019	10	10490
USGS	12150800	00060	149182	2019	11	6263
USGS	12150800	00060	149182	2019	12	11870
USGS	12150800	00060	149182	2020	1	22170
USGS	12150800	00060	149182	2020	2	24270
USGS	12150800	00060	149182	2020	3	7502
USGS	12150800	00060	149182	2020	4	9997
USGS	12150800	00060	149182	2020	5	15680
USGS	12150800	00060	149182	2020	6	13660
USGS	12150800	00060	149182	2020	7	5701
USGS	12150800	00060	149182	2020	8	2204
USGS	12150800	00060	149182	2020	9	3416
USGS	12150800	00060	149182	2020	10	11090
USGS	12150800	00060	149182	2020	11	13850
USGS	12150800	00060	149182	2020	12	13090
USGS	12150800	00060	149182	2021	1	16980
USGS	12150800	00060	149182	2021	2	11800
USGS	12150800	00060	149182	2021	3	7637
USGS	12150800	00060	149182	2021	4	9116
USGS	12150800	00060	149182	2021	5	12860
USGS	12150800	00060	149182	2021	6	13770
USGS	12150800	00060	149182	2021	7	6485

