agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,12189500,00060,149390,1979,12,9297
USGS,12189500,00060,149390,1980,1,2637
USGS,12189500,00060,149390,1980,2,3983
USGS,12189500,00060,149390,1980,3,3072
USGS,12189500,00060,149390,1980,4,4625
USGS,12189500,00060,149390,1980,5,5748
USGS,12189500,00060,149390,1980,6,5529
USGS,12189500,00060,149390,1980,7,4113
USGS,12189500,00060,149390,1980,8,2293
USGS,12189500,00060,149390,1980,9,2520
USGS,12189500,00060,149390,1980,10,1629
USGS,12189500,00060,149390,1980,11,6380
USGS,12189500,00060,149390,1980,12,9611
USGS,12189500,00060,149390,1981,1,3038
USGS,12189500,00060,149390,1981,2,5038
USGS,12189500,00060,149390,1981,3,2135
USGS,12189500,00060,149390,1981,4,4279
USGS,12189500,00060,149390,1981,5,5165
USGS,12189500,00060,149390,1981,6,6485
USGS,12189500,00060,149390,1981,7,4468
USGS,12189500,00060,149390,1981,8,2537
USGS,12189500,00060,149390,1981,9,2011
USGS,12189500,00060,149390,1981,10,3315
USGS,12189500,00060,149390,1981,11,3119
USGS,12189500,00060,149390,1981,12,3827
USGS,12189500,00060,149390,1982,1,3502
USGS,12189500,00060,149390,1982,2,7691
USGS,12189500,00060,149390,1982,3,3496
USGS,12189500,00060,149390,1982,4,2903
USGS,12189500,00060,149390,1982,5,5934
USGS,12189500,00060,149390,1982,6,11260
USGS,12189500,00060,149390,1982,7,7408
USGS,12189500,00060,149390,1982,8,3664
USGS,12189500,00060,149390,1982,9,2421
USGS,12189500,00060,149390,1982,10,2694
USGS,12189500,00060,149390,1982,11,2903
USGS,12189500,00060,149390,1982,12,5044
USGS,12189500,00060,149390,1983,1,5706
USGS,12189500,00060,149390,1983,2,3569
USGS,12189500,00060,149390,1983,3,3744
USGS,12189500,00060,149390,1983,4,2825
USGS,12189500,00060,149390,1983,5,5565
USGS,12189500,00060,149390,1983,6,6408
USGS,12189500,00060,149390,1983,7,6073
USGS,12189500,00060,149390,1983,8,3095
USGS,12189500,00060,149390,1983,9,2505
USGS,12189500,00060,149390,1983,10,1633
USGS,12189500,00060,149390,1983,11,6204
USGS,12189500,00060,149390,1983,12,2280
USGS,12189500,00060,149390,1984,1,7148
USGS,12189500,00060,149390,1984,2,3474
USGS,12189500,00060,149390,1984,3,3466
USGS,12189500,00060,149390,1984,4,2690
USGS,12189500,00060,149390,1984,5,4945
USGS,12189500,00060,149390,1984,6,7987
USGS,12189500,00060,149390,1984,7,6606
USGS,12189500,00060,149390,1984,8,3180
USGS,12189500,00060,149390,1984,9,2133
USGS,12189500,00060,149390,1984,10,2496
USGS,12189500,00060,149390,1984,11,4025
USGS,12189500,00060,149390,1984,12,2785
USGS,12189500,00060,149390,1985,1,2240
USGS,12189500,00060,149390,1985,2,1776
USGS,12189500,00060,149390,1985,3,1717
USGS,12189500,00060,149390,1985,4,4837
USGS,12189500,00060,149390,1985,5,6703
USGS,12189500,00060,149390,1985,6,8651
USGS,12189500,00060,149390,1985,7,4523
USGS,12189500,00060,149390,1985,8,2006
USGS,12189500,00060,149390,1985,9,1959
USGS,12189500,00060,149390,1985,10,4908
USGS,12189500,00060,149390,1985,11,5553
USGS,12189500,00060,149390,1985,12,1721
USGS,12189500,00060,149390,1986,1,5292
USGS,12189500,00060,149390,1986,2,5165
USGS,12189500,00060,149390,1986,3,4092
USGS,12189500,00060,149390,1986,4,2977
USGS,12189500,00060,149390,1986,5,5465
USGS,12189500,00060,149390,1986,6,6196
USGS,12189500,00060,149390,1986,7,3420
USGS,12189500,00060,149390,1986,8,2201
USGS,12189500,00060,149390,1986,9,1523
USGS,12189500,00060,149390,1986,10,1655
USGS,12189500,00060,149390,1986,11,5541
USGS,12189500,00060,149390,1986,12,2759
USGS,12189500,00060,149390,1987,1,2867
USGS,12189500,00060,149390,1987,2,3082
USGS,12189500,00060,149390,1987,3,4286
USGS,12189500,00060,149390,1987,4,4409
USGS,12189500,00060,149390,1987,5,7237
USGS,12189500,00060,149390,1987,6,5496
USGS,12189500,00060,149390,1987,7,2918
USGS,12189500,00060,149390,1987,8,1696
USGS,12189500,00060,149390,1987,9,1268
USGS,12189500,00060,149390,1987,10,750.5
USGS,12189500,00060,149390,1987,11,1252
USGS,12189500,00060,149390,1987,12,3058
USGS,12189500,00060,149390,1988,1,2206
USGS,12189500,00060,149390,1988,2,2712
USGS,12189500,00060,149390,1988,3,3900
USGS,12189500,00060,149390,1988,4,6763
USGS,12189500,00060,149390,1988,5,7278
USGS,12189500,00060,149390,1988,6,7156
USGS,12189500,00060,149390,1988,7,5329
USGS,12189500,00060,149390,1988,8,2256
USGS,12189500,00060,149390,1988,9,1748
USGS,12189500,00060,149390,1988,10,3451
USGS,12189500,00060,149390,1988,11,5420
USGS,12189500,00060,149390,1988,12,3958
USGS,12189500,00060,149390,1989,1,3600
USGS,12189500,00060,149390,1989,2,1970
USGS,12189500,00060,149390,1989,3,2634
USGS,12189500,00060,149390,1989,4,5451
USGS,12189500,00060,149390,1989,5,5995
USGS,12189500,00060,149390,1989,6,7806
USGS,12189500,00060,149390,1989,7,4270
USGS,12189500,00060,149390,1989,8,2242
USGS,12189500,00060,149390,1989,9,1238
USGS,12189500,00060,149390,1989,10,1554
USGS,12189500,00060,149390,1989,11,7542
USGS,12189500,00060,149390,1989,12,6976
USGS,12189500,00060,149390,1990,1,5242
USGS,12189500,00060,149390,1990,2,3740
USGS,12189500,00060,149390,1990,3,3503
USGS,12189500,00060,149390,1990,4,6249
USGS,12189500,00060,149390,1990,5,5538
USGS,12189500,00060,149390,1990,6,8712
USGS,12189500,00060,149390,1990,7,6379
USGS,12189500,00060,149390,1990,8,2503
USGS,12189500,00060,149390,1990,9,1701
USGS,12189500,00060,149390,1990,10,5254
USGS,12189500,00060,149390,1990,11,14650
USGS,12189500,00060,149390,1990,12,5375
USGS,12189500,00060,149390,1991,1,4736
USGS,12189500,00060,149390,1991,2,8284
USGS,12189500,00060,149390,1991,3,3194
USGS,12189500,00060,149390,1991,4,4460
USGS,12189500,00060,149390,1991,5,5436
USGS,12189500,00060,149390,1991,6,6762
USGS,12189500,00060,149390,1991,7,7468
USGS,12189500,00060,149390,1991,8,3705
USGS,12189500,00060,149390,1991,9,1770
USGS,12189500,00060,149390,1991,10,1087
USGS,12189500,00060,149390,1991,11,4904
USGS,12189500,00060,149390,1991,12,4185
USGS,12189500,00060,149390,1992,1,5014
USGS,12189500,00060,149390,1992,2,4640
USGS,12189500,00060,149390,1992,3,3168
USGS,12189500,00060,149390,1992,4,3884
USGS,12189500,00060,149390,1992,5,4531
USGS,12189500,00060,149390,1992,6,4313
USGS,12189500,00060,149390,1992,7,3138
USGS,12189500,00060,149390,1992,8,1980
USGS,12189500,00060,149390,1992,9,2179
USGS,12189500,00060,149390,1992,10,1630
USGS,12189500,00060,149390,1992,11,2682
USGS,12189500,00060,149390,1992,12,2414
USGS,12189500,00060,149390,1993,1,2727
USGS,12189500,00060,149390,1993,2,2375
USGS,12189500,00060,149390,1993,3,3233
USGS,12189500,00060,149390,1993,4,3473
USGS,12189500,00060,149390,1993,5,8827
USGS,12189500,00060,149390,1993,6,6181
USGS,12189500,00060,149390,1993,7,3591
USGS,12189500,00060,149390,1993,8,2382
USGS,12189500,00060,149390,1993,9,1318
USGS,12189500,00060,149390,1993,10,1265
USGS,12189500,00060,149390,1993,11,1406
USGS,12189500,00060,149390,1993,12,3617
USGS,12189500,00060,149390,1994,1,4133
USGS,12189500,00060,149390,1994,2,2115
USGS,12189500,00060,149390,1994,3,4682
USGS,12189500,00060,149390,1994,4,4480
USGS,12189500,00060,149390,1994,5,5516
USGS,12189500,00060,149390,1994,6,4797
USGS,12189500,00060,149390,1994,7,3505
USGS,12189500,00060,149390,1994,8,1625
USGS,12189500,00060,149390,1994,9,1540
USGS,12189500,00060,149390,1994,10,2349
USGS,12189500,00060,149390,1994,11,2856
USGS,12189500,00060,149390,1994,12,7073
USGS,12189500,00060,149390,1995,1,4038
USGS,12189500,00060,149390,1995,2,8176
USGS,12189500,00060,149390,1995,3,3964
USGS,12189500,00060,149390,1995,4,2770
USGS,12189500,00060,149390,1995,5,6127
USGS,12189500,00060,149390,1995,6,6042
USGS,12189500,00060,149390,1995,7,4512
USGS,12189500,00060,149390,1995,8,2767
USGS,12189500,00060,149390,1995,9,1549
USGS,12189500,00060,149390,1995,10,4958
USGS,12189500,00060,149390,1995,11,14690
USGS,12189500,00060,149390,1995,12,7711
USGS,12189500,00060,149390,1996,1,6331
USGS,12189500,00060,149390,1996,2,8208
USGS,12189500,00060,149390,1996,3,3169
USGS,12189500,00060,149390,1996,4,4508
USGS,12189500,00060,149390,1996,5,4392
USGS,12189500,00060,149390,1996,6,5485
USGS,12189500,00060,149390,1996,7,4770
USGS,12189500,00060,149390,1996,8,2237
USGS,12189500,00060,149390,1996,9,1755
USGS,12189500,00060,149390,1996,10,3417
USGS,12189500,00060,149390,1996,11,4472
USGS,12189500,00060,149390,1996,12,3430
USGS,12189500,00060,149390,1997,1,7084
USGS,12189500,00060,149390,1997,2,4446
USGS,12189500,00060,149390,1997,3,6477
USGS,12189500,00060,149390,1997,4,4960
USGS,12189500,00060,149390,1997,5,9673
USGS,12189500,00060,149390,1997,6,10580
USGS,12189500,00060,149390,1997,7,8158
USGS,12189500,00060,149390,1997,8,3561
USGS,12189500,00060,149390,1997,9,3503
USGS,12189500,00060,149390,1997,10,6707
USGS,12189500,00060,149390,1997,11,4967
USGS,12189500,00060,149390,1997,12,3691
USGS,12189500,00060,149390,1998,1,4413
USGS,12189500,00060,149390,1998,2,2756
USGS,12189500,00060,149390,1998,3,2882
USGS,12189500,00060,149390,1998,4,2870
USGS,12189500,00060,149390,1998,5,6474
USGS,12189500,00060,149390,1998,6,6140
USGS,12189500,00060,149390,1998,7,3822
USGS,12189500,00060,149390,1998,8,1714
USGS,12189500,00060,149390,1998,9,1174
USGS,12189500,00060,149390,1998,10,1499
USGS,12189500,00060,149390,1998,11,4869
USGS,12189500,00060,149390,1998,12,6071
USGS,12189500,00060,149390,1999,1,5680
USGS,12189500,00060,149390,1999,2,3670
USGS,12189500,00060,149390,1999,3,3112
USGS,12189500,00060,149390,1999,4,3076
USGS,12189500,00060,149390,1999,5,5880
USGS,12189500,00060,149390,1999,6,9741
USGS,12189500,00060,149390,1999,7,9053
USGS,12189500,00060,149390,1999,8,5064
USGS,12189500,00060,149390,1999,9,1585
USGS,12189500,00060,149390,1999,10,2619
USGS,12189500,00060,149390,1999,11,7594
USGS,12189500,00060,149390,1999,12,6619
USGS,12189500,00060,149390,2000,1,2817
USGS,12189500,00060,149390,2000,2,2426
USGS,12189500,00060,149390,2000,3,2325
USGS,12189500,00060,149390,2000,4,4427
USGS,12189500,00060,149390,2000,5,5901
USGS,12189500,00060,149390,2000,6,9208
USGS,12189500,00060,149390,2000,7,5501
USGS,12189500,00060,149390,2000,8,2580
USGS,12189500,00060,149390,2000,9,2004
USGS,12189500,00060,149390,2000,10,2335
USGS,12189500,00060,149390,2000,11,1673
USGS,12189500,00060,149390,2000,12,1809
USGS,12189500,00060,149390,2001,1,2117
USGS,12189500,00060,149390,2001,2,1491
USGS,12189500,00060,149390,2001,3,2207
USGS,12189500,00060,149390,2001,4,2816
USGS,12189500,00060,149390,2001,5,5794
USGS,12189500,00060,149390,2001,6,4821
USGS,12189500,00060,149390,2001,7,3355
USGS,12189500,00060,149390,2001,8,2079
USGS,12189500,00060,149390,2001,9,1333
USGS,12189500,00060,149390,2001,10,2666
USGS,12189500,00060,149390,2001,11,5882
USGS,12189500,00060,149390,2001,12,4461
USGS,12189500,00060,149390,2002,1,6217
USGS,12189500,00060,149390,2002,2,4992
USGS,12189500,00060,149390,2002,3,2853
USGS,12189500,00060,149390,2002,4,5078
USGS,12189500,00060,149390,2002,5,6114
USGS,12189500,00060,149390,2002,6,10870
USGS,12189500,00060,149390,2002,7,7154
USGS,12189500,00060,149390,2002,8,2551
USGS,12189500,00060,149390,2002,9,1456
USGS,12189500,00060,149390,2002,10,965.4
USGS,12189500,00060,149390,2002,11,2345
USGS,12189500,00060,149390,2002,12,2344
USGS,12189500,00060,149390,2003,1,5409
USGS,12189500,00060,149390,2003,2,3092
USGS,12189500,00060,149390,2003,3,5426
USGS,12189500,00060,149390,2003,4,3794
USGS,12189500,00060,149390,2003,5,4660
USGS,12189500,00060,149390,2003,6,5817
USGS,12189500,00060,149390,2003,7,2847
USGS,12189500,00060,149390,2003,8,1513
USGS,12189500,00060,149390,2003,9,1175
USGS,12189500,00060,149390,2003,10,7310
USGS,12189500,00060,149390,2003,11,7442
USGS,12189500,00060,149390,2003,12,5337
USGS,12189500,00060,149390,2004,1,4226
USGS,12189500,00060,149390,2004,2,2994
USGS,12189500,00060,149390,2004,3,3150
USGS,12189500,00060,149390,2004,4,3933
USGS,12189500,00060,149390,2004,5,6326
USGS,12189500,00060,149390,2004,6,5392
USGS,12189500,00060,149390,2004,7,2859
USGS,12189500,00060,149390,2004,8,2806
USGS,12189500,00060,149390,2004,9,3746
USGS,12189500,00060,149390,2004,10,2780
USGS,12189500,00060,149390,2004,11,5015
USGS,12189500,00060,149390,2004,12,6682
USGS,12189500,00060,149390,2005,1,6371
USGS,12189500,00060,149390,2005,2,2409
USGS,12189500,00060,149390,2005,3,2462
USGS,12189500,00060,149390,2005,4,4505
USGS,12189500,00060,149390,2005,5,4637
USGS,12189500,00060,149390,2005,6,3293
USGS,12189500,00060,149390,2005,7,2568
USGS,12189500,00060,149390,2005,8,1552
USGS,12189500,00060,149390,2005,9,1161
USGS,12189500,00060,149390,2005,10,2173
USGS,12189500,00060,149390,2005,11,3124
USGS,12189500,00060,149390,2005,12,4396
USGS,12189500,00060,149390,2006,1,7567
USGS,12189500,00060,149390,2006,2,3643
USGS,12189500,00060,149390,2006,3,1993
USGS,12189500,00060,149390,2006,4,3209
USGS,12189500,00060,149390,2006,5,7114
USGS,12189500,00060,149390,2006,6,8266
USGS,12189500,00060,149390,2006,7,4229
USGS,12189500,00060,149390,2006,8,1694
USGS,12189500,00060,149390,2006,9,1219
USGS,12189500,00060,149390,2006,10,970.6
USGS,12189500,00060,149390,2006,11,10710
USGS,12189500,00060,149390,2006,12,4960
USGS,12189500,00060,149390,2007,1,5267
USGS,12189500,00060,149390,2007,2,4594
USGS,12189500,00060,149390,2007,3,9339
USGS,12189500,00060,149390,2007,4,4715
USGS,12189500,00060,149390,2007,5,6458
USGS,12189500,00060,149390,2007,6,7911
USGS,12189500,00060,149390,2007,7,5771
USGS,12189500,00060,149390,2007,8,1980
USGS,12189500,00060,149390,2007,9,1194
USGS,12189500,00060,149390,2007,10,3683
USGS,12189500,00060,149390,2007,11,3099
USGS,12189500,00060,149390,2007,12,5883
USGS,12189500,00060,149390,2008,1,2299
USGS,12189500,00060,149390,2008,2,2099
USGS,12189500,00060,149390,2008,3,2470
USGS,12189500,00060,149390,2008,4,2048
USGS,12189500,00060,149390,2008,5,10410
USGS,12189500,00060,149390,2008,6,9703
USGS,12189500,00060,149390,2008,7,8062
USGS,12189500,00060,149390,2008,8,3314
USGS,12189500,00060,149390,2008,9,1616
USGS,12189500,00060,149390,2008,10,1984
USGS,12189500,00060,149390,2008,11,6699
USGS,12189500,00060,149390,2008,12,2415
USGS,12189500,00060,149390,2009,1,5899
USGS,12189500,00060,149390,2009,2,2095
USGS,12189500,00060,149390,2009,3,2099
USGS,12189500,00060,149390,2009,4,3926
USGS,12189500,00060,149390,2009,5,7631
USGS,12189500,00060,149390,2009,6,9121
USGS,12189500,00060,149390,2009,7,4215
USGS,12189500,00060,149390,2009,8,2088
USGS,12189500,00060,149390,2009,9,1709
USGS,12189500,00060,149390,2009,10,3704
USGS,12189500,00060,149390,2009,11,7504
USGS,12189500,00060,149390,2009,12,3498
USGS,12189500,00060,149390,2010,1,4899
USGS,12189500,00060,149390,2010,2,2055
USGS,12189500,00060,149390,2010,3,2197
USGS,12189500,00060,149390,2010,4,3372
USGS,12189500,00060,149390,2010,5,4968
USGS,12189500,00060,149390,2010,6,7714
USGS,12189500,00060,149390,2010,7,5247
USGS,12189500,00060,149390,2010,8,2368
USGS,12189500,00060,149390,2010,9,2722
USGS,12189500,00060,149390,2010,10,2535
USGS,12189500,00060,149390,2010,11,4362
USGS,12189500,00060,149390,2010,12,5750
USGS,12189500,00060,149390,2011,1,6379
USGS,12189500,00060,149390,2011,2,3688
USGS,12189500,00060,149390,2011,3,3468
USGS,12189500,00060,149390,2011,4,4325
USGS,12189500,00060,149390,2011,5,5563
USGS,12189500,00060,149390,2011,6,8976
USGS,12189500,00060,149390,2011,7,8435
USGS,12189500,00060,149390,2011,8,4690
USGS,12189500,00060,149390,2011,9,2286
USGS,12189500,00060,149390,2011,10,2870
USGS,12189500,00060,149390,2011,11,4120
USGS,12189500,00060,149390,2011,12,3110
USGS,12189500,00060,149390,2012,1,4386
USGS,12189500,00060,149390,2012,2,3721
USGS,12189500,00060,149390,2012,3,3265
USGS,12189500,00060,149390,2012,4,5427
USGS,12189500,00060,149390,2012,5,7710
USGS,12189500,00060,149390,2012,6,10020
USGS,12189500,00060,149390,2012,7,9698
USGS,12189500,00060,149390,2012,8,3606
USGS,12189500,00060,149390,2012,9,1532
USGS,12189500,00060,149390,2012,10,4146
USGS,12189500,00060,149390,2012,11,6520
USGS,12189500,00060,149390,2012,12,4365
USGS,12189500,00060,149390,2013,1,3128
USGS,12189500,00060,149390,2013,2,2535
USGS,12189500,00060,149390,2013,3,4703
USGS,12189500,00060,149390,2013,4,6062
USGS,12189500,00060,149390,2013,5,8590
USGS,12189500,00060,149390,2013,6,8198
USGS,12189500,00060,149390,2013,7,5635
USGS,12189500,00060,149390,2013,8,2654
USGS,12189500,00060,149390,2013,9,3373
USGS,12189500,00060,149390,2013,10,3156
USGS,12189500,00060,149390,2013,11,3919
USGS,12189500,00060,149390,2013,12,2965
USGS,12189500,00060,149390,2014,1,4484
USGS,12189500,00060,149390,2014,2,3092
USGS,12189500,00060,149390,2014,3,8243
USGS,12189500,00060,149390,2014,4,4879
USGS,12189500,00060,149390,2014,5,8504
USGS,12189500,00060,149390,2014,6,8036
USGS,12189500,00060,149390,2014,7,6547
USGS,12189500,00060,149390,2014,8,2750
USGS,12189500,00060,149390,2014,9,1691
USGS,12189500,00060,149390,2014,10,3875
USGS,12189500,00060,149390,2014,11,7817
USGS,12189500,00060,149390,2014,12,6055
USGS,12189500,00060,149390,2015,1,5964
USGS,12189500,00060,149390,2015,2,6139
USGS,12189500,00060,149390,2015,3,3702
USGS,12189500,00060,149390,2015,4,3104
USGS,12189500,00060,149390,2015,5,3850
USGS,12189500,00060,149390,2015,6,2917
USGS,12189500,00060,149390,2015,7,1649
USGS,12189500,00060,149390,2015,8,1284
USGS,12189500,00060,149390,2015,9,1581
USGS,12189500,00060,149390,2015,10,2184
USGS,12189500,00060,149390,2015,11,8396
USGS,12189500,00060,149390,2015,12,6375
USGS,12189500,00060,149390,2016,1,4577
USGS,12189500,00060,149390,2016,2,6720
USGS,12189500,00060,149390,2016,3,4932
USGS,12189500,00060,149390,2016,4,5840
USGS,12189500,00060,149390,2016,5,5569
USGS,12189500,00060,149390,2016,6,5166
USGS,12189500,00060,149390,2016,7,3431
USGS,12189500,00060,149390,2016,8,1733
USGS,12189500,00060,149390,2016,9,1544
USGS,12189500,00060,149390,2016,10,7085
USGS,12189500,00060,149390,2016,11,6573
USGS,12189500,00060,149390,2016,12,2869
USGS,12189500,00060,149390,2017,1,2483
USGS,12189500,00060,149390,2017,2,5564
USGS,12189500,00060,149390,2017,3,6975
USGS,12189500,00060,149390,2017,4,4731
USGS,12189500,00060,149390,2017,5,8938
USGS,12189500,00060,149390,2017,6,8356
USGS,12189500,00060,149390,2017,7,4036
USGS,12189500,00060,149390,2017,8,1830
USGS,12189500,00060,149390,2017,9,1121
USGS,12189500,00060,149390,2017,10,3725
USGS,12189500,00060,149390,2017,11,7755
USGS,12189500,00060,149390,2017,12,3718
USGS,12189500,00060,149390,2018,1,5414
USGS,12189500,00060,149390,2018,2,5922
USGS,12189500,00060,149390,2018,3,2566
USGS,12189500,00060,149390,2018,4,5410
USGS,12189500,00060,149390,2018,5,10170
USGS,12189500,00060,149390,2018,6,6053
USGS,12189500,00060,149390,2018,7,4210
USGS,12189500,00060,149390,2018,8,1809
USGS,12189500,00060,149390,2018,9,1372
USGS,12189500,00060,149390,2018,10,1678
USGS,12189500,00060,149390,2018,11,5957
USGS,12189500,00060,149390,2018,12,4544
USGS,12189500,00060,149390,2019,1,4717
USGS,12189500,00060,149390,2019,2,1993
USGS,12189500,00060,149390,2019,3,1638
USGS,12189500,00060,149390,2019,4,4466
USGS,12189500,00060,149390,2019,5,5948
USGS,12189500,00060,149390,2019,6,4426
USGS,12189500,00060,149390,2019,7,2386
USGS,12189500,00060,149390,2019,8,1438
USGS,12189500,00060,149390,2019,9,1479
USGS,12189500,00060,149390,2019,10,3505
USGS,12189500,00060,149390,2019,11,2314
USGS,12189500,00060,149390,2019,12,3978
USGS,12189500,00060,149390,2020,1,7093
USGS,12189500,00060,149390,2020,2,6231
USGS,12189500,00060,149390,2020,3,2233
USGS,12189500,00060,149390,2020,4,3325
USGS,12189500,00060,149390,2020,5,8277
USGS,12189500,00060,149390,2020,6,7860
USGS,12189500,00060,149390,2020,7,4691
USGS,12189500,00060,149390,2020,8,1993
USGS,12189500,00060,149390,2020,9,1910
USGS,12189500,00060,149390,2020,10,4667
USGS,12189500,00060,149390,2020,11,5621
USGS,12189500,00060,149390,2020,12,4887
USGS,12189500,00060,149390,2021,1,6323
USGS,12189500,00060,149390,2021,2,3174
USGS,12189500,00060,149390,2021,3,2445
USGS,12189500,00060,149390,2021,4,3848
USGS,12189500,00060,149390,2021,5,6660
USGS,12189500,00060,149390,2021,6,10450
USGS,12189500,00060,149390,2021,7,4057
USGS,12189500,00060,149390,2021,8,1767
USGS,12189500,00060,149390,2021,9,1791
USGS,12189500,00060,149390,2021,10,3975
USGS,12189500,00060,149390,2021,11,11120
USGS,12189500,00060,149390,2021,12,5407
USGS,12189500,00060,149390,2022,1,6480
